criterio,modo,D_iter,D_iter_regra_alternativa,D_chunk,id_chunk_parada,n_inferencias,tokens_prompt_acum,tokens_total_acum,censurado_direita,censurado_limite_tokens,contexto_truncado,n_paginas_puladas,n_iter_conformes,n_iter_json_estrito,n_iter_formato_invalido,n_iter_max_tokens,similaridade_na_parada,n_paginas_enviadas,tempo_s,vram_pico_gb,modelo,retriever,pergunta_idx,pergunta,resposta_gabarito,arquivo_fonte,id_chunk_top1,similaridade_top1,S_bertscore_p,S_bertscore_r,S_bertscore_f1,id_chunk_gold,ids_chunk_gold_todos,parou_no_gold
regex,incremental,2.0,2.0,2.0,661.0,2,2278,3215,False,False,False,0,0,0,0,0,0.6007404923439026,2,21.50046181678772,14.187922477722168,mistral-small3.1:latest,qwen3,93,"Como unificar cadastros no PACS?


","Para unificar cadastros replicados no PACS (DCM4CHEE), siga os seguintes passos:

1.  Encontre o cadastro com as informações corretas no ADS Hospitalar ou AGHU para servir de gabarito, priorizando cadastros com ID de prontuário, CPF, Cartão SUS e Nome da Mãe.
2.  Acesse o DCM4CHEE como administrador.
3.  Selecione a opção ""Search for"" para ""Patient (with or without studies)"".
4.  Pesquise pelo ID do paciente, e posteriormente, pelo nome.
5.  Expanda as linhas cinzas (informação dos pacientes) para tornar visíveis as linhas verdes (informação do exame).
6.  Certifique-se de que os exames (linhas verdes) estejam em um único cadastro (linha cinza) sem informações erradas e com o Issuer identificado como ""ADSHOSPITALAR"".
7.  Dê preferência para cadastros não expansíveis com o Issuer já preenchido ou que possa ser inserido.
8.  Se necessário, crie um novo cadastro com as informações corretas e o Issuer ""ADSHOSPITALAR"".
9.  Clique no cadastro correto com o CTRL pressionado para fixá-lo (ficará laranja).
10. Selecione os exames dos outros cadastros da mesma maneira.
11. Clique em Move e depois em Move na próxima janela.
12. Apague os cadastros vazios quando o DCM4CHEE perguntar.
13. Fixe o cadastro ajustado com o CTRL pressionado.
14. Clique no botão Reset.
15. Repita os passos 15, 16 e 17 caso surjam mais resultados na pesquisa por nome.","Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.017 UNIFICAR CADASTROS NO PACS DCM4CHEE.docx, POP.SETISD.016 CONFERIR WORKLIST PACSADS HOSPITALAR.docx",655,0.6842892169952393,0.7331786751747131,0.7520831823348999,0.7425105571746826,,,
regex,fixo50,1.0,1.0,38.0,,1,31921,32721,False,False,True,0,0,0,0,1,,38,26.70417213439941,25.382269859313965,mistral-small3.1:latest,qwen3,93,"Como unificar cadastros no PACS?


","Para unificar cadastros replicados no PACS (DCM4CHEE), siga os seguintes passos:

1.  Encontre o cadastro com as informações corretas no ADS Hospitalar ou AGHU para servir de gabarito, priorizando cadastros com ID de prontuário, CPF, Cartão SUS e Nome da Mãe.
2.  Acesse o DCM4CHEE como administrador.
3.  Selecione a opção ""Search for"" para ""Patient (with or without studies)"".
4.  Pesquise pelo ID do paciente, e posteriormente, pelo nome.
5.  Expanda as linhas cinzas (informação dos pacientes) para tornar visíveis as linhas verdes (informação do exame).
6.  Certifique-se de que os exames (linhas verdes) estejam em um único cadastro (linha cinza) sem informações erradas e com o Issuer identificado como ""ADSHOSPITALAR"".
7.  Dê preferência para cadastros não expansíveis com o Issuer já preenchido ou que possa ser inserido.
8.  Se necessário, crie um novo cadastro com as informações corretas e o Issuer ""ADSHOSPITALAR"".
9.  Clique no cadastro correto com o CTRL pressionado para fixá-lo (ficará laranja).
10. Selecione os exames dos outros cadastros da mesma maneira.
11. Clique em Move e depois em Move na próxima janela.
12. Apague os cadastros vazios quando o DCM4CHEE perguntar.
13. Fixe o cadastro ajustado com o CTRL pressionado.
14. Clique no botão Reset.
15. Repita os passos 15, 16 e 17 caso surjam mais resultados na pesquisa por nome.","Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.017 UNIFICAR CADASTROS NO PACS DCM4CHEE.docx, POP.SETISD.016 CONFERIR WORKLIST PACSADS HOSPITALAR.docx",655,0.6842892169952393,0.7317045331001282,0.7676937580108643,0.7492672801017761,,,
json,iterativo,2.0,2.0,1.0,661.0,2,1827,1897,False,False,False,0,2,2,0,0,0.6007404923439026,1,2.287339687347412,14.07094669342041,mistral-small3.1:latest,qwen3,93,"Como unificar cadastros no PACS?


","Para unificar cadastros replicados no PACS (DCM4CHEE), siga os seguintes passos:

1.  Encontre o cadastro com as informações corretas no ADS Hospitalar ou AGHU para servir de gabarito, priorizando cadastros com ID de prontuário, CPF, Cartão SUS e Nome da Mãe.
2.  Acesse o DCM4CHEE como administrador.
3.  Selecione a opção ""Search for"" para ""Patient (with or without studies)"".
4.  Pesquise pelo ID do paciente, e posteriormente, pelo nome.
5.  Expanda as linhas cinzas (informação dos pacientes) para tornar visíveis as linhas verdes (informação do exame).
6.  Certifique-se de que os exames (linhas verdes) estejam em um único cadastro (linha cinza) sem informações erradas e com o Issuer identificado como ""ADSHOSPITALAR"".
7.  Dê preferência para cadastros não expansíveis com o Issuer já preenchido ou que possa ser inserido.
8.  Se necessário, crie um novo cadastro com as informações corretas e o Issuer ""ADSHOSPITALAR"".
9.  Clique no cadastro correto com o CTRL pressionado para fixá-lo (ficará laranja).
10. Selecione os exames dos outros cadastros da mesma maneira.
11. Clique em Move e depois em Move na próxima janela.
12. Apague os cadastros vazios quando o DCM4CHEE perguntar.
13. Fixe o cadastro ajustado com o CTRL pressionado.
14. Clique no botão Reset.
15. Repita os passos 15, 16 e 17 caso surjam mais resultados na pesquisa por nome.","Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.017 UNIFICAR CADASTROS NO PACS DCM4CHEE.docx, POP.SETISD.016 CONFERIR WORKLIST PACSADS HOSPITALAR.docx",655,0.6842892169952393,0.7367213368415833,0.5148760080337524,0.6061376333236694,,,
json,incremental,2.0,2.0,2.0,661.0,2,2448,2669,False,False,False,0,2,2,0,0,0.6007404923439026,2,5.763907194137573,14.21226692199707,mistral-small3.1:latest,qwen3,93,"Como unificar cadastros no PACS?


","Para unificar cadastros replicados no PACS (DCM4CHEE), siga os seguintes passos:

1.  Encontre o cadastro com as informações corretas no ADS Hospitalar ou AGHU para servir de gabarito, priorizando cadastros com ID de prontuário, CPF, Cartão SUS e Nome da Mãe.
2.  Acesse o DCM4CHEE como administrador.
3.  Selecione a opção ""Search for"" para ""Patient (with or without studies)"".
4.  Pesquise pelo ID do paciente, e posteriormente, pelo nome.
5.  Expanda as linhas cinzas (informação dos pacientes) para tornar visíveis as linhas verdes (informação do exame).
6.  Certifique-se de que os exames (linhas verdes) estejam em um único cadastro (linha cinza) sem informações erradas e com o Issuer identificado como ""ADSHOSPITALAR"".
7.  Dê preferência para cadastros não expansíveis com o Issuer já preenchido ou que possa ser inserido.
8.  Se necessário, crie um novo cadastro com as informações corretas e o Issuer ""ADSHOSPITALAR"".
9.  Clique no cadastro correto com o CTRL pressionado para fixá-lo (ficará laranja).
10. Selecione os exames dos outros cadastros da mesma maneira.
11. Clique em Move e depois em Move na próxima janela.
12. Apague os cadastros vazios quando o DCM4CHEE perguntar.
13. Fixe o cadastro ajustado com o CTRL pressionado.
14. Clique no botão Reset.
15. Repita os passos 15, 16 e 17 caso surjam mais resultados na pesquisa por nome.","Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.017 UNIFICAR CADASTROS NO PACS DCM4CHEE.docx, POP.SETISD.016 CONFERIR WORKLIST PACSADS HOSPITALAR.docx",655,0.6842892169952393,0.8297059535980225,0.7042064666748047,0.7618222236633301,,,
json,fixo50,1.0,1.0,38.0,,1,32006,32806,False,False,True,0,1,0,0,1,,38,26.756202459335327,25.409110069274902,mistral-small3.1:latest,qwen3,93,"Como unificar cadastros no PACS?


","Para unificar cadastros replicados no PACS (DCM4CHEE), siga os seguintes passos:

1.  Encontre o cadastro com as informações corretas no ADS Hospitalar ou AGHU para servir de gabarito, priorizando cadastros com ID de prontuário, CPF, Cartão SUS e Nome da Mãe.
2.  Acesse o DCM4CHEE como administrador.
3.  Selecione a opção ""Search for"" para ""Patient (with or without studies)"".
4.  Pesquise pelo ID do paciente, e posteriormente, pelo nome.
5.  Expanda as linhas cinzas (informação dos pacientes) para tornar visíveis as linhas verdes (informação do exame).
6.  Certifique-se de que os exames (linhas verdes) estejam em um único cadastro (linha cinza) sem informações erradas e com o Issuer identificado como ""ADSHOSPITALAR"".
7.  Dê preferência para cadastros não expansíveis com o Issuer já preenchido ou que possa ser inserido.
8.  Se necessário, crie um novo cadastro com as informações corretas e o Issuer ""ADSHOSPITALAR"".
9.  Clique no cadastro correto com o CTRL pressionado para fixá-lo (ficará laranja).
10. Selecione os exames dos outros cadastros da mesma maneira.
11. Clique em Move e depois em Move na próxima janela.
12. Apague os cadastros vazios quando o DCM4CHEE perguntar.
13. Fixe o cadastro ajustado com o CTRL pressionado.
14. Clique no botão Reset.
15. Repita os passos 15, 16 e 17 caso surjam mais resultados na pesquisa por nome.","Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.017 UNIFICAR CADASTROS NO PACS DCM4CHEE.docx, POP.SETISD.016 CONFERIR WORKLIST PACSADS HOSPITALAR.docx",655,0.6842892169952393,0.6692880392074585,0.7083182334899902,0.6882502436637878,,,
regex,iterativo,1.0,1.0,1.0,681.0,1,611,758,False,False,False,0,0,0,0,0,0.7749732136726379,1,3.550947666168213,13.951162338256836,mistral-small3.1:latest,qwen3,94,Como habilitar encaminhamento de chamada?,"Para habilitar o encaminhamento de chamada, acesse a Central Telefônica através da interface web, no endereço 10.100.208.21. Entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" e edite as configurações do ramal para o qual deseja a alteração. Na aba Options, altere o campo ""Call Forward"" de acordo com as instruções. A primeira coluna representa quando o encaminhamento deve ser feito: Always (sempre encaminhar), On Unavailable (somente quando indisponível) ou When Busy (somente quando ocupado). A segunda coluna representa o tipo de encaminhamento: Voicemail (para o correio de voz), Number (para outro ramal) ou Hang-up (finaliza a ligação). Após alterar o item ""Call Forward"", clique em ""Save"" e depois em ""Apply Configurations Changes Here"".",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.023 HABILITAR ENCAMINHAMENTO DE CHAMADA NO RAMAL.docx,681,0.7749732136726379,0.8015457987785339,0.7103358507156372,0.7531895041465759,,,
regex,incremental,1.0,1.0,1.0,681.0,1,611,758,False,False,False,0,0,0,0,0,0.7749732136726379,1,3.5395328998565674,13.951162338256836,mistral-small3.1:latest,qwen3,94,Como habilitar encaminhamento de chamada?,"Para habilitar o encaminhamento de chamada, acesse a Central Telefônica através da interface web, no endereço 10.100.208.21. Entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" e edite as configurações do ramal para o qual deseja a alteração. Na aba Options, altere o campo ""Call Forward"" de acordo com as instruções. A primeira coluna representa quando o encaminhamento deve ser feito: Always (sempre encaminhar), On Unavailable (somente quando indisponível) ou When Busy (somente quando ocupado). A segunda coluna representa o tipo de encaminhamento: Voicemail (para o correio de voz), Number (para outro ramal) ou Hang-up (finaliza a ligação). Após alterar o item ""Call Forward"", clique em ""Save"" e depois em ""Apply Configurations Changes Here"".",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.023 HABILITAR ENCAMINHAMENTO DE CHAMADA NO RAMAL.docx,681,0.7749732136726379,0.8015457987785339,0.7103358507156372,0.7531895041465759,,,
regex,fixo50,1.0,1.0,47.0,,1,27518,27905,False,False,False,0,0,0,0,0,,47,16.11833643913269,23.72916889190674,mistral-small3.1:latest,qwen3,94,Como habilitar encaminhamento de chamada?,"Para habilitar o encaminhamento de chamada, acesse a Central Telefônica através da interface web, no endereço 10.100.208.21. Entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" e edite as configurações do ramal para o qual deseja a alteração. Na aba Options, altere o campo ""Call Forward"" de acordo com as instruções. A primeira coluna representa quando o encaminhamento deve ser feito: Always (sempre encaminhar), On Unavailable (somente quando indisponível) ou When Busy (somente quando ocupado). A segunda coluna representa o tipo de encaminhamento: Voicemail (para o correio de voz), Number (para outro ramal) ou Hang-up (finaliza a ligação). Após alterar o item ""Call Forward"", clique em ""Save"" e depois em ""Apply Configurations Changes Here"".",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.023 HABILITAR ENCAMINHAMENTO DE CHAMADA NO RAMAL.docx,681,0.7749732136726379,0.7246140241622925,0.8297275304794312,0.77361661195755,,,
json,iterativo,1.0,1.0,1.0,681.0,1,696,879,False,False,False,0,1,1,0,0,0.7749732136726379,1,4.346068859100342,13.976861953735352,mistral-small3.1:latest,qwen3,94,Como habilitar encaminhamento de chamada?,"Para habilitar o encaminhamento de chamada, acesse a Central Telefônica através da interface web, no endereço 10.100.208.21. Entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" e edite as configurações do ramal para o qual deseja a alteração. Na aba Options, altere o campo ""Call Forward"" de acordo com as instruções. A primeira coluna representa quando o encaminhamento deve ser feito: Always (sempre encaminhar), On Unavailable (somente quando indisponível) ou When Busy (somente quando ocupado). A segunda coluna representa o tipo de encaminhamento: Voicemail (para o correio de voz), Number (para outro ramal) ou Hang-up (finaliza a ligação). Após alterar o item ""Call Forward"", clique em ""Save"" e depois em ""Apply Configurations Changes Here"".",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.023 HABILITAR ENCAMINHAMENTO DE CHAMADA NO RAMAL.docx,681,0.7749732136726379,0.7573686838150024,0.664993166923523,0.7081812620162964,,,
json,incremental,1.0,1.0,1.0,681.0,1,696,879,False,False,False,0,1,1,0,0,0.7749732136726379,1,4.341000080108643,13.976861953735352,mistral-small3.1:latest,qwen3,94,Como habilitar encaminhamento de chamada?,"Para habilitar o encaminhamento de chamada, acesse a Central Telefônica através da interface web, no endereço 10.100.208.21. Entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" e edite as configurações do ramal para o qual deseja a alteração. Na aba Options, altere o campo ""Call Forward"" de acordo com as instruções. A primeira coluna representa quando o encaminhamento deve ser feito: Always (sempre encaminhar), On Unavailable (somente quando indisponível) ou When Busy (somente quando ocupado). A segunda coluna representa o tipo de encaminhamento: Voicemail (para o correio de voz), Number (para outro ramal) ou Hang-up (finaliza a ligação). Após alterar o item ""Call Forward"", clique em ""Save"" e depois em ""Apply Configurations Changes Here"".",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.023 HABILITAR ENCAMINHAMENTO DE CHAMADA NO RAMAL.docx,681,0.7749732136726379,0.7573686838150024,0.664993166923523,0.7081812620162964,,,
json,fixo50,1.0,1.0,47.0,,1,27603,27953,False,False,False,0,1,1,0,0,,47,15.323613166809082,23.765588760375977,mistral-small3.1:latest,qwen3,94,Como habilitar encaminhamento de chamada?,"Para habilitar o encaminhamento de chamada, acesse a Central Telefônica através da interface web, no endereço 10.100.208.21. Entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" e edite as configurações do ramal para o qual deseja a alteração. Na aba Options, altere o campo ""Call Forward"" de acordo com as instruções. A primeira coluna representa quando o encaminhamento deve ser feito: Always (sempre encaminhar), On Unavailable (somente quando indisponível) ou When Busy (somente quando ocupado). A segunda coluna representa o tipo de encaminhamento: Voicemail (para o correio de voz), Number (para outro ramal) ou Hang-up (finaliza a ligação). Após alterar o item ""Call Forward"", clique em ""Save"" e depois em ""Apply Configurations Changes Here"".",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.023 HABILITAR ENCAMINHAMENTO DE CHAMADA NO RAMAL.docx,681,0.7749732136726379,0.7982127666473389,0.8705137372016907,0.8327969312667847,,,
regex,iterativo,2.0,2.0,1.0,700.0,2,1997,2607,False,False,False,0,0,0,0,0,0.7292582988739014,1,14.247661113739014,14.132105827331545,mistral-small3.1:latest,qwen3,95,"Como corrigir número de uma APAC?
","Para corrigir o número da autorização de uma APAC, a TI deve tomar conhecimento através de um chamado no GLPI, informando o nome completo do paciente, o número errado da APAC e o número correto. Opcionalmente, pode-se informar a data da APAC. O primeiro passo é buscar, através do nome do paciente, o ID da solicitação referente à APAC que será alterada, utilizando o seguinte comando SQL:

```sql
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE  pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;
```

No resultado da pesquisa, verifique se as colunas apa_num e criado_em de pelo menos uma linha conferem com a APAC e datas informadas. Se sim, memorize o ID (coluna id). Em seguida, execute o comando SQL para realizar a correção, substituindo o número incorreto pelo correto:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = '99999999999' /* número correto */
WHERE id = 00000; /* ID da select anterior */
```

Para excluir o número da autorização da APAC, o procedimento é semelhante, mas o comando SQL a ser executado é:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = NULL 
WHERE id = 00000; /* ID da select anterior */
```",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.026 CORRIGIR NÚMERO DE AUTORIZAÇÃO DE UMA APAC.docx,699,0.7392237186431885,0.7821177244186401,0.7007573843002319,0.7392055988311768,,,
regex,incremental,2.0,2.0,2.0,700.0,2,2900,3651,False,False,False,0,0,0,0,0,0.7292582988739014,2,17.562341928482056,14.293778419494627,mistral-small3.1:latest,qwen3,95,"Como corrigir número de uma APAC?
","Para corrigir o número da autorização de uma APAC, a TI deve tomar conhecimento através de um chamado no GLPI, informando o nome completo do paciente, o número errado da APAC e o número correto. Opcionalmente, pode-se informar a data da APAC. O primeiro passo é buscar, através do nome do paciente, o ID da solicitação referente à APAC que será alterada, utilizando o seguinte comando SQL:

```sql
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE  pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;
```

No resultado da pesquisa, verifique se as colunas apa_num e criado_em de pelo menos uma linha conferem com a APAC e datas informadas. Se sim, memorize o ID (coluna id). Em seguida, execute o comando SQL para realizar a correção, substituindo o número incorreto pelo correto:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = '99999999999' /* número correto */
WHERE id = 00000; /* ID da select anterior */
```

Para excluir o número da autorização da APAC, o procedimento é semelhante, mas o comando SQL a ser executado é:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = NULL 
WHERE id = 00000; /* ID da select anterior */
```",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.026 CORRIGIR NÚMERO DE AUTORIZAÇÃO DE UMA APAC.docx,699,0.7392237186431885,0.8810349702835083,0.8694562911987305,0.8752073049545288,,,
regex,fixo50,1.0,1.0,46.0,,1,32494,33076,False,False,True,0,0,0,0,0,,46,21.92191910743713,25.590001106262207,mistral-small3.1:latest,qwen3,95,"Como corrigir número de uma APAC?
","Para corrigir o número da autorização de uma APAC, a TI deve tomar conhecimento através de um chamado no GLPI, informando o nome completo do paciente, o número errado da APAC e o número correto. Opcionalmente, pode-se informar a data da APAC. O primeiro passo é buscar, através do nome do paciente, o ID da solicitação referente à APAC que será alterada, utilizando o seguinte comando SQL:

```sql
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE  pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;
```

No resultado da pesquisa, verifique se as colunas apa_num e criado_em de pelo menos uma linha conferem com a APAC e datas informadas. Se sim, memorize o ID (coluna id). Em seguida, execute o comando SQL para realizar a correção, substituindo o número incorreto pelo correto:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = '99999999999' /* número correto */
WHERE id = 00000; /* ID da select anterior */
```

Para excluir o número da autorização da APAC, o procedimento é semelhante, mas o comando SQL a ser executado é:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = NULL 
WHERE id = 00000; /* ID da select anterior */
```",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.026 CORRIGIR NÚMERO DE AUTORIZAÇÃO DE UMA APAC.docx,699,0.7392237186431885,0.7047456502914429,0.7733805179595947,0.7374696135520935,,,
json,iterativo,1.0,1.0,1.0,699.0,1,1275,1548,False,False,False,0,1,1,0,0,0.7392237186431885,1,6.480877637863159,14.157690048217772,mistral-small3.1:latest,qwen3,95,"Como corrigir número de uma APAC?
","Para corrigir o número da autorização de uma APAC, a TI deve tomar conhecimento através de um chamado no GLPI, informando o nome completo do paciente, o número errado da APAC e o número correto. Opcionalmente, pode-se informar a data da APAC. O primeiro passo é buscar, através do nome do paciente, o ID da solicitação referente à APAC que será alterada, utilizando o seguinte comando SQL:

```sql
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE  pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;
```

No resultado da pesquisa, verifique se as colunas apa_num e criado_em de pelo menos uma linha conferem com a APAC e datas informadas. Se sim, memorize o ID (coluna id). Em seguida, execute o comando SQL para realizar a correção, substituindo o número incorreto pelo correto:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = '99999999999' /* número correto */
WHERE id = 00000; /* ID da select anterior */
```

Para excluir o número da autorização da APAC, o procedimento é semelhante, mas o comando SQL a ser executado é:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = NULL 
WHERE id = 00000; /* ID da select anterior */
```",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.026 CORRIGIR NÚMERO DE AUTORIZAÇÃO DE UMA APAC.docx,699,0.7392237186431885,0.8468266725540161,0.8048626184463501,0.825311541557312,,,
json,incremental,1.0,1.0,1.0,699.0,1,1275,1548,False,False,False,0,1,1,0,0,0.7392237186431885,1,6.46890664100647,14.157690048217772,mistral-small3.1:latest,qwen3,95,"Como corrigir número de uma APAC?
","Para corrigir o número da autorização de uma APAC, a TI deve tomar conhecimento através de um chamado no GLPI, informando o nome completo do paciente, o número errado da APAC e o número correto. Opcionalmente, pode-se informar a data da APAC. O primeiro passo é buscar, através do nome do paciente, o ID da solicitação referente à APAC que será alterada, utilizando o seguinte comando SQL:

```sql
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE  pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;
```

No resultado da pesquisa, verifique se as colunas apa_num e criado_em de pelo menos uma linha conferem com a APAC e datas informadas. Se sim, memorize o ID (coluna id). Em seguida, execute o comando SQL para realizar a correção, substituindo o número incorreto pelo correto:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = '99999999999' /* número correto */
WHERE id = 00000; /* ID da select anterior */
```

Para excluir o número da autorização da APAC, o procedimento é semelhante, mas o comando SQL a ser executado é:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = NULL 
WHERE id = 00000; /* ID da select anterior */
```",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.026 CORRIGIR NÚMERO DE AUTORIZAÇÃO DE UMA APAC.docx,699,0.7392237186431885,0.8468266725540161,0.8048626780509949,0.8253116011619568,,,
json,fixo50,1.0,1.0,46.0,,1,32579,32852,False,False,True,0,1,1,0,0,,46,15.22359013557434,25.62102508544922,mistral-small3.1:latest,qwen3,95,"Como corrigir número de uma APAC?
","Para corrigir o número da autorização de uma APAC, a TI deve tomar conhecimento através de um chamado no GLPI, informando o nome completo do paciente, o número errado da APAC e o número correto. Opcionalmente, pode-se informar a data da APAC. O primeiro passo é buscar, através do nome do paciente, o ID da solicitação referente à APAC que será alterada, utilizando o seguinte comando SQL:

```sql
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE  pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;
```

No resultado da pesquisa, verifique se as colunas apa_num e criado_em de pelo menos uma linha conferem com a APAC e datas informadas. Se sim, memorize o ID (coluna id). Em seguida, execute o comando SQL para realizar a correção, substituindo o número incorreto pelo correto:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = '99999999999' /* número correto */
WHERE id = 00000; /* ID da select anterior */
```

Para excluir o número da autorização da APAC, o procedimento é semelhante, mas o comando SQL a ser executado é:

```sql
UPDATE po_apacs_solicitacoes 
SET apa_num = NULL 
WHERE id = 00000; /* ID da select anterior */
```",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.026 CORRIGIR NÚMERO DE AUTORIZAÇÃO DE UMA APAC.docx,699,0.7392237186431885,0.8468266725540161,0.8048626184463501,0.825311541557312,,,
regex,iterativo,1.0,1.0,1.0,678.0,1,598,707,False,False,False,0,0,0,0,0,0.7238677740097046,1,2.704799175262451,13.94972324371338,mistral-small3.1:latest,qwen3,96,Como habilitar chamada em espera?,"Para habilitar a chamada em espera em um ramal, acesse a Central Telefônica através da interface web no endereço 10.100.208.21, entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" ou através da opção ""System Information"", subitem ""Extensions Status"" e edite as configurações do ramal desejado. Na aba Options, altere o campo ""Options"", item ""Call Waiting"" para Enable. Após alterar, clique em ""Save"" e, em seguida, clique na faixa em vermelho ""Apply Configurations Changes Here"" para aplicar as alterações.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.022 HABILITAR CHAMADA EM ESPERA NO RAMAL.docx,678,0.7238677740097046,0.8613495826721191,0.8038627505302429,0.8316138386726379,,,
regex,incremental,1.0,1.0,1.0,678.0,1,598,707,False,False,False,0,0,0,0,0,0.7238677740097046,1,2.6948933601379395,13.94972324371338,mistral-small3.1:latest,qwen3,96,Como habilitar chamada em espera?,"Para habilitar a chamada em espera em um ramal, acesse a Central Telefônica através da interface web no endereço 10.100.208.21, entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" ou através da opção ""System Information"", subitem ""Extensions Status"" e edite as configurações do ramal desejado. Na aba Options, altere o campo ""Options"", item ""Call Waiting"" para Enable. Após alterar, clique em ""Save"" e, em seguida, clique na faixa em vermelho ""Apply Configurations Changes Here"" para aplicar as alterações.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.022 HABILITAR CHAMADA EM ESPERA NO RAMAL.docx,678,0.7238677740097046,0.8613495826721191,0.8038627505302429,0.8316138386726379,,,
regex,fixo50,1.0,1.0,46.0,,1,31050,31216,False,False,False,0,0,0,0,0,,46,12.41744089126587,25.04940700531006,mistral-small3.1:latest,qwen3,96,Como habilitar chamada em espera?,"Para habilitar a chamada em espera em um ramal, acesse a Central Telefônica através da interface web no endereço 10.100.208.21, entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" ou através da opção ""System Information"", subitem ""Extensions Status"" e edite as configurações do ramal desejado. Na aba Options, altere o campo ""Options"", item ""Call Waiting"" para Enable. Após alterar, clique em ""Save"" e, em seguida, clique na faixa em vermelho ""Apply Configurations Changes Here"" para aplicar as alterações.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.022 HABILITAR CHAMADA EM ESPERA NO RAMAL.docx,678,0.7238677740097046,0.8770788908004761,0.9155453443527222,0.8958994150161743,,,
