criterio,modo,D_iter,D_iter_regra_alternativa,D_chunk,id_chunk_parada,n_inferencias,tokens_prompt_acum,tokens_total_acum,censurado_direita,censurado_limite_tokens,contexto_truncado,n_paginas_puladas,n_iter_conformes,n_iter_json_estrito,n_iter_formato_invalido,n_iter_max_tokens,similaridade_na_parada,n_paginas_enviadas,tempo_s,vram_pico_gb,modelo,retriever,pergunta_idx,pergunta,resposta_gabarito,arquivo_fonte,id_chunk_top1,similaridade_top1,S_bertscore_p,S_bertscore_r,S_bertscore_f1,id_chunk_gold,ids_chunk_gold_todos,parou_no_gold
regex,incremental,1.0,1.0,1.0,624.0,1,595,792,False,False,False,0,0,0,0,0,0.9047817587852478,1,9.623380661010742,13.952296257019045,mistral-small3.1:latest,e5small,85,"Como cadastrar leito no sistema AGHUX?



","Para cadastrar um novo leito no sistema AGHU, siga os passos: acesse o sistema AGHUx através do link https://aghu.heufpel.com.br/. No menu, vá em Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Na tela de pesquisa, encontre a enfermaria desejada e clique no ícone de edição. Na tela Cadastrar Quarto, clique no botão Adicionar para criar um novo leito. Preencha todos os campos no formulário de cadastro de leitos e clique em Confirmar. Após incluir todos os leitos desejados, clique no botão Gravar. Para verificar o novo leito, vá no menu Internação -> Censo Diário dos Pacientes, selecione a unidade funcional e clique em Pesquisar. Se o leito estiver desativado, ative-o.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.011 CADASTRAR LEITOS NO SISTEMA AGHUX.docx,624,0.9047817587852478,0.8605730533599854,0.8659970164299011,0.863276481628418,,,
regex,fixo50,1.0,1.0,35.0,,1,32317,32668,False,False,True,0,0,0,0,0,,35,26.5782573223114,25.53318214416504,mistral-small3.1:latest,e5small,85,"Como cadastrar leito no sistema AGHUX?



","Para cadastrar um novo leito no sistema AGHU, siga os passos: acesse o sistema AGHUx através do link https://aghu.heufpel.com.br/. No menu, vá em Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Na tela de pesquisa, encontre a enfermaria desejada e clique no ícone de edição. Na tela Cadastrar Quarto, clique no botão Adicionar para criar um novo leito. Preencha todos os campos no formulário de cadastro de leitos e clique em Confirmar. Após incluir todos os leitos desejados, clique no botão Gravar. Para verificar o novo leito, vá no menu Internação -> Censo Diário dos Pacientes, selecione a unidade funcional e clique em Pesquisar. Se o leito estiver desativado, ative-o.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.011 CADASTRAR LEITOS NO SISTEMA AGHUX.docx,624,0.9047817587852478,0.7824383974075317,0.8944340348243713,0.8346961736679077,,,
json,iterativo,1.0,1.0,1.0,624.0,1,680,852,False,False,False,0,1,1,0,0,0.9047817587852478,1,8.901229858398438,13.978068351745604,mistral-small3.1:latest,e5small,85,"Como cadastrar leito no sistema AGHUX?



","Para cadastrar um novo leito no sistema AGHU, siga os passos: acesse o sistema AGHUx através do link https://aghu.heufpel.com.br/. No menu, vá em Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Na tela de pesquisa, encontre a enfermaria desejada e clique no ícone de edição. Na tela Cadastrar Quarto, clique no botão Adicionar para criar um novo leito. Preencha todos os campos no formulário de cadastro de leitos e clique em Confirmar. Após incluir todos os leitos desejados, clique no botão Gravar. Para verificar o novo leito, vá no menu Internação -> Censo Diário dos Pacientes, selecione a unidade funcional e clique em Pesquisar. Se o leito estiver desativado, ative-o.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.011 CADASTRAR LEITOS NO SISTEMA AGHUX.docx,624,0.9047817587852478,0.882970929145813,0.8532381057739258,0.8678499460220337,,,
json,incremental,1.0,1.0,1.0,624.0,1,680,852,False,False,False,0,1,1,0,0,0.9047817587852478,1,8.394088506698608,13.978068351745604,mistral-small3.1:latest,e5small,85,"Como cadastrar leito no sistema AGHUX?



","Para cadastrar um novo leito no sistema AGHU, siga os passos: acesse o sistema AGHUx através do link https://aghu.heufpel.com.br/. No menu, vá em Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Na tela de pesquisa, encontre a enfermaria desejada e clique no ícone de edição. Na tela Cadastrar Quarto, clique no botão Adicionar para criar um novo leito. Preencha todos os campos no formulário de cadastro de leitos e clique em Confirmar. Após incluir todos os leitos desejados, clique no botão Gravar. Para verificar o novo leito, vá no menu Internação -> Censo Diário dos Pacientes, selecione a unidade funcional e clique em Pesquisar. Se o leito estiver desativado, ative-o.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.011 CADASTRAR LEITOS NO SISTEMA AGHUX.docx,624,0.9047817587852478,0.882970929145813,0.8532381057739258,0.8678499460220337,,,
json,fixo50,1.0,1.0,35.0,,1,32402,32590,False,False,True,0,1,1,0,0,,35,19.138651847839355,25.565645217895508,mistral-small3.1:latest,e5small,85,"Como cadastrar leito no sistema AGHUX?



","Para cadastrar um novo leito no sistema AGHU, siga os passos: acesse o sistema AGHUx através do link https://aghu.heufpel.com.br/. No menu, vá em Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Na tela de pesquisa, encontre a enfermaria desejada e clique no ícone de edição. Na tela Cadastrar Quarto, clique no botão Adicionar para criar um novo leito. Preencha todos os campos no formulário de cadastro de leitos e clique em Confirmar. Após incluir todos os leitos desejados, clique no botão Gravar. Para verificar o novo leito, vá no menu Internação -> Censo Diário dos Pacientes, selecione a unidade funcional e clique em Pesquisar. Se o leito estiver desativado, ative-o.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.011 CADASTRAR LEITOS NO SISTEMA AGHUX.docx,624,0.9047817587852478,0.8656219840049744,0.8512747287750244,0.858388364315033,,,
regex,iterativo,1.0,1.0,1.0,612.0,1,941,1436,False,False,False,0,0,0,0,0,0.870232343673706,1,24.32076907157898,14.061620712280272,mistral-small3.1:latest,e5small,86,"Como atender alterações de dados nos sistemas?
","O Setor de Tecnologia da Informação e Saúde Digital poderá alterar dados em sistemas, caso alguma informação incorreta tenha sido registrada pelo usuário e o sistema não forneça funcionalidade para tal ajuste de dados. Esta alteração será realizada diretamente na base de dados, mediante justificativa do usuário através de chamado GLPI. Para dados assistenciais, a chefia da unidade/setor deverá abrir um processo no SEI, criar um despacho informando as alterações necessárias e a justificativa, assiná-lo e encaminhá-lo para a unidade USID/SETISD/SUP/HE-UFPel, e também abrir um chamado no sistema GLPI. Para dados administrativos, a abertura do chamado deverá ser realizada apenas via GLPI pela chefia do setor/unidade ou colaborador para o qual a chefia delegou formalmente esta função, justificando a alteração. A equipe técnica deverá verificar o chamado e atribuí-lo ao colaborador responsável pela solução. A USID deverá analisar a solicitação e, caso a alteração seja em relação a sistemas desenvolvidos pela Sede, deverá ser aberto um chamado através da ferramenta SAPE Sistemas, e o número do SAPE deverá ser incluído no acompanhamento do chamado GLPI. Caso seja um sistema desenvolvido pelo Hospital, a alteração deverá ser realizada via base de dados. Deverá ser incluído no chamado GLPI as fotos do sistema antes e depois da alteração, contendo os dados. Após a solução, o chamado GLPI deverá ser finalizado. Caso também tenha sido aberto processo no SEI, o mesmo deverá ser concluído, através de um despacho informando o número do GLPI. Nos acompanhamentos do chamado no GLPI também deverá constar o número do processo SEI. Caso esteja aguardando resolução pela sede, o chamado deverá permanecer com a situação “Pendente” e o número do chamado no SAPE deverá ser adicionado ao acompanhando da ferramenta GLPI.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.008 ATENDER SOLICITAÇÃO DE ALTERAÇÃO DE DADOS EM SISTEMAS.docx,612,0.870232343673706,0.7934043407440186,0.8565480709075928,0.8237679600715637,,,
regex,incremental,1.0,1.0,1.0,612.0,1,941,1436,False,False,False,0,0,0,0,0,0.870232343673706,1,24.137076139450077,14.061620712280272,mistral-small3.1:latest,e5small,86,"Como atender alterações de dados nos sistemas?
","O Setor de Tecnologia da Informação e Saúde Digital poderá alterar dados em sistemas, caso alguma informação incorreta tenha sido registrada pelo usuário e o sistema não forneça funcionalidade para tal ajuste de dados. Esta alteração será realizada diretamente na base de dados, mediante justificativa do usuário através de chamado GLPI. Para dados assistenciais, a chefia da unidade/setor deverá abrir um processo no SEI, criar um despacho informando as alterações necessárias e a justificativa, assiná-lo e encaminhá-lo para a unidade USID/SETISD/SUP/HE-UFPel, e também abrir um chamado no sistema GLPI. Para dados administrativos, a abertura do chamado deverá ser realizada apenas via GLPI pela chefia do setor/unidade ou colaborador para o qual a chefia delegou formalmente esta função, justificando a alteração. A equipe técnica deverá verificar o chamado e atribuí-lo ao colaborador responsável pela solução. A USID deverá analisar a solicitação e, caso a alteração seja em relação a sistemas desenvolvidos pela Sede, deverá ser aberto um chamado através da ferramenta SAPE Sistemas, e o número do SAPE deverá ser incluído no acompanhamento do chamado GLPI. Caso seja um sistema desenvolvido pelo Hospital, a alteração deverá ser realizada via base de dados. Deverá ser incluído no chamado GLPI as fotos do sistema antes e depois da alteração, contendo os dados. Após a solução, o chamado GLPI deverá ser finalizado. Caso também tenha sido aberto processo no SEI, o mesmo deverá ser concluído, através de um despacho informando o número do GLPI. Nos acompanhamentos do chamado no GLPI também deverá constar o número do processo SEI. Caso esteja aguardando resolução pela sede, o chamado deverá permanecer com a situação “Pendente” e o número do chamado no SAPE deverá ser adicionado ao acompanhando da ferramenta GLPI.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.008 ATENDER SOLICITAÇÃO DE ALTERAÇÃO DE DADOS EM SISTEMAS.docx,612,0.870232343673706,0.7934043407440186,0.8565480709075928,0.8237679600715637,,,
regex,fixo50,1.0,1.0,34.0,,1,32408,32744,False,False,True,0,0,0,0,0,,34,26.10148787498474,25.56601428985596,mistral-small3.1:latest,e5small,86,"Como atender alterações de dados nos sistemas?
","O Setor de Tecnologia da Informação e Saúde Digital poderá alterar dados em sistemas, caso alguma informação incorreta tenha sido registrada pelo usuário e o sistema não forneça funcionalidade para tal ajuste de dados. Esta alteração será realizada diretamente na base de dados, mediante justificativa do usuário através de chamado GLPI. Para dados assistenciais, a chefia da unidade/setor deverá abrir um processo no SEI, criar um despacho informando as alterações necessárias e a justificativa, assiná-lo e encaminhá-lo para a unidade USID/SETISD/SUP/HE-UFPel, e também abrir um chamado no sistema GLPI. Para dados administrativos, a abertura do chamado deverá ser realizada apenas via GLPI pela chefia do setor/unidade ou colaborador para o qual a chefia delegou formalmente esta função, justificando a alteração. A equipe técnica deverá verificar o chamado e atribuí-lo ao colaborador responsável pela solução. A USID deverá analisar a solicitação e, caso a alteração seja em relação a sistemas desenvolvidos pela Sede, deverá ser aberto um chamado através da ferramenta SAPE Sistemas, e o número do SAPE deverá ser incluído no acompanhamento do chamado GLPI. Caso seja um sistema desenvolvido pelo Hospital, a alteração deverá ser realizada via base de dados. Deverá ser incluído no chamado GLPI as fotos do sistema antes e depois da alteração, contendo os dados. Após a solução, o chamado GLPI deverá ser finalizado. Caso também tenha sido aberto processo no SEI, o mesmo deverá ser concluído, através de um despacho informando o número do GLPI. Nos acompanhamentos do chamado no GLPI também deverá constar o número do processo SEI. Caso esteja aguardando resolução pela sede, o chamado deverá permanecer com a situação “Pendente” e o número do chamado no SAPE deverá ser adicionado ao acompanhando da ferramenta GLPI.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.008 ATENDER SOLICITAÇÃO DE ALTERAÇÃO DE DADOS EM SISTEMAS.docx,612,0.870232343673706,0.918864607810974,0.8694723844528198,0.8934864401817322,,,
json,iterativo,1.0,1.0,1.0,612.0,1,1026,1509,False,False,False,0,1,1,0,0,0.870232343673706,1,23.27195644378662,14.085838317871094,mistral-small3.1:latest,e5small,86,"Como atender alterações de dados nos sistemas?
","O Setor de Tecnologia da Informação e Saúde Digital poderá alterar dados em sistemas, caso alguma informação incorreta tenha sido registrada pelo usuário e o sistema não forneça funcionalidade para tal ajuste de dados. Esta alteração será realizada diretamente na base de dados, mediante justificativa do usuário através de chamado GLPI. Para dados assistenciais, a chefia da unidade/setor deverá abrir um processo no SEI, criar um despacho informando as alterações necessárias e a justificativa, assiná-lo e encaminhá-lo para a unidade USID/SETISD/SUP/HE-UFPel, e também abrir um chamado no sistema GLPI. Para dados administrativos, a abertura do chamado deverá ser realizada apenas via GLPI pela chefia do setor/unidade ou colaborador para o qual a chefia delegou formalmente esta função, justificando a alteração. A equipe técnica deverá verificar o chamado e atribuí-lo ao colaborador responsável pela solução. A USID deverá analisar a solicitação e, caso a alteração seja em relação a sistemas desenvolvidos pela Sede, deverá ser aberto um chamado através da ferramenta SAPE Sistemas, e o número do SAPE deverá ser incluído no acompanhamento do chamado GLPI. Caso seja um sistema desenvolvido pelo Hospital, a alteração deverá ser realizada via base de dados. Deverá ser incluído no chamado GLPI as fotos do sistema antes e depois da alteração, contendo os dados. Após a solução, o chamado GLPI deverá ser finalizado. Caso também tenha sido aberto processo no SEI, o mesmo deverá ser concluído, através de um despacho informando o número do GLPI. Nos acompanhamentos do chamado no GLPI também deverá constar o número do processo SEI. Caso esteja aguardando resolução pela sede, o chamado deverá permanecer com a situação “Pendente” e o número do chamado no SAPE deverá ser adicionado ao acompanhando da ferramenta GLPI.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.008 ATENDER SOLICITAÇÃO DE ALTERAÇÃO DE DADOS EM SISTEMAS.docx,612,0.870232343673706,0.8748800754547119,0.9129759073257446,0.8935221433639526,,,
json,incremental,1.0,1.0,1.0,612.0,1,1026,1509,False,False,False,0,1,1,0,0,0.870232343673706,1,23.552279710769653,14.085838317871094,mistral-small3.1:latest,e5small,86,"Como atender alterações de dados nos sistemas?
","O Setor de Tecnologia da Informação e Saúde Digital poderá alterar dados em sistemas, caso alguma informação incorreta tenha sido registrada pelo usuário e o sistema não forneça funcionalidade para tal ajuste de dados. Esta alteração será realizada diretamente na base de dados, mediante justificativa do usuário através de chamado GLPI. Para dados assistenciais, a chefia da unidade/setor deverá abrir um processo no SEI, criar um despacho informando as alterações necessárias e a justificativa, assiná-lo e encaminhá-lo para a unidade USID/SETISD/SUP/HE-UFPel, e também abrir um chamado no sistema GLPI. Para dados administrativos, a abertura do chamado deverá ser realizada apenas via GLPI pela chefia do setor/unidade ou colaborador para o qual a chefia delegou formalmente esta função, justificando a alteração. A equipe técnica deverá verificar o chamado e atribuí-lo ao colaborador responsável pela solução. A USID deverá analisar a solicitação e, caso a alteração seja em relação a sistemas desenvolvidos pela Sede, deverá ser aberto um chamado através da ferramenta SAPE Sistemas, e o número do SAPE deverá ser incluído no acompanhamento do chamado GLPI. Caso seja um sistema desenvolvido pelo Hospital, a alteração deverá ser realizada via base de dados. Deverá ser incluído no chamado GLPI as fotos do sistema antes e depois da alteração, contendo os dados. Após a solução, o chamado GLPI deverá ser finalizado. Caso também tenha sido aberto processo no SEI, o mesmo deverá ser concluído, através de um despacho informando o número do GLPI. Nos acompanhamentos do chamado no GLPI também deverá constar o número do processo SEI. Caso esteja aguardando resolução pela sede, o chamado deverá permanecer com a situação “Pendente” e o número do chamado no SAPE deverá ser adicionado ao acompanhando da ferramenta GLPI.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.008 ATENDER SOLICITAÇÃO DE ALTERAÇÃO DE DADOS EM SISTEMAS.docx,612,0.870232343673706,0.8748800754547119,0.9129759073257446,0.8935221433639526,,,
json,fixo50,1.0,1.0,34.0,,1,32493,32570,False,False,True,0,1,1,0,0,,34,13.651342153549194,25.59541320800781,mistral-small3.1:latest,e5small,86,"Como atender alterações de dados nos sistemas?
","O Setor de Tecnologia da Informação e Saúde Digital poderá alterar dados em sistemas, caso alguma informação incorreta tenha sido registrada pelo usuário e o sistema não forneça funcionalidade para tal ajuste de dados. Esta alteração será realizada diretamente na base de dados, mediante justificativa do usuário através de chamado GLPI. Para dados assistenciais, a chefia da unidade/setor deverá abrir um processo no SEI, criar um despacho informando as alterações necessárias e a justificativa, assiná-lo e encaminhá-lo para a unidade USID/SETISD/SUP/HE-UFPel, e também abrir um chamado no sistema GLPI. Para dados administrativos, a abertura do chamado deverá ser realizada apenas via GLPI pela chefia do setor/unidade ou colaborador para o qual a chefia delegou formalmente esta função, justificando a alteração. A equipe técnica deverá verificar o chamado e atribuí-lo ao colaborador responsável pela solução. A USID deverá analisar a solicitação e, caso a alteração seja em relação a sistemas desenvolvidos pela Sede, deverá ser aberto um chamado através da ferramenta SAPE Sistemas, e o número do SAPE deverá ser incluído no acompanhamento do chamado GLPI. Caso seja um sistema desenvolvido pelo Hospital, a alteração deverá ser realizada via base de dados. Deverá ser incluído no chamado GLPI as fotos do sistema antes e depois da alteração, contendo os dados. Após a solução, o chamado GLPI deverá ser finalizado. Caso também tenha sido aberto processo no SEI, o mesmo deverá ser concluído, através de um despacho informando o número do GLPI. Nos acompanhamentos do chamado no GLPI também deverá constar o número do processo SEI. Caso esteja aguardando resolução pela sede, o chamado deverá permanecer com a situação “Pendente” e o número do chamado no SAPE deverá ser adicionado ao acompanhando da ferramenta GLPI.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.008 ATENDER SOLICITAÇÃO DE ALTERAÇÃO DE DADOS EM SISTEMAS.docx,612,0.870232343673706,0.9133713245391846,0.6037323474884033,0.726953387260437,,,
regex,iterativo,1.0,1.0,1.0,634.0,1,775,1140,False,False,False,0,0,0,0,0,0.8898302316665649,1,17.586275577545166,14.00730037689209,mistral-small3.1:latest,e5small,87,"Como gerar relatório mensal da terceirizada?
","Para gerar o relatório mensal de tarefas concluídas pela empresa terceirizada, o fiscal do contrato deve acessar a ferramenta Redmine com o login/senha de rede, selecionar o projeto desenvolvido pela empresa no mês, ir na aba Tarefas e filtrar pela situação diferente de Nova, adicionar o filtro Atribuído para com os nomes dos colaboradores da empresa, e colocar o filtro Início maior ou igual ao primeiro dia do mês para faturamento. Após aplicar o filtro, selecionar a opção CSV e Exportar.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.014 GERAR RELATÓRIO MENSAL DE TAREFAS CONCLUÍDAS PELA EMPRESA TERCEIRIZADA DE DESENVOLVIMENTO.docx,634,0.8898302316665649,0.6530765891075134,0.8184519410133362,0.7264715433120728,,,
regex,incremental,1.0,1.0,1.0,634.0,1,775,1140,False,False,False,0,0,0,0,0,0.8898302316665649,1,18.288689374923703,14.00730037689209,mistral-small3.1:latest,e5small,87,"Como gerar relatório mensal da terceirizada?
","Para gerar o relatório mensal de tarefas concluídas pela empresa terceirizada, o fiscal do contrato deve acessar a ferramenta Redmine com o login/senha de rede, selecionar o projeto desenvolvido pela empresa no mês, ir na aba Tarefas e filtrar pela situação diferente de Nova, adicionar o filtro Atribuído para com os nomes dos colaboradores da empresa, e colocar o filtro Início maior ou igual ao primeiro dia do mês para faturamento. Após aplicar o filtro, selecionar a opção CSV e Exportar.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.014 GERAR RELATÓRIO MENSAL DE TAREFAS CONCLUÍDAS PELA EMPRESA TERCEIRIZADA DE DESENVOLVIMENTO.docx,634,0.8898302316665649,0.6530765891075134,0.8184518814086914,0.726471483707428,,,
regex,fixo50,1.0,1.0,23.0,,1,32418,32991,False,False,True,0,0,0,0,0,,23,38.13418483734131,25.568872451782227,mistral-small3.1:latest,e5small,87,"Como gerar relatório mensal da terceirizada?
","Para gerar o relatório mensal de tarefas concluídas pela empresa terceirizada, o fiscal do contrato deve acessar a ferramenta Redmine com o login/senha de rede, selecionar o projeto desenvolvido pela empresa no mês, ir na aba Tarefas e filtrar pela situação diferente de Nova, adicionar o filtro Atribuído para com os nomes dos colaboradores da empresa, e colocar o filtro Início maior ou igual ao primeiro dia do mês para faturamento. Após aplicar o filtro, selecionar a opção CSV e Exportar.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.014 GERAR RELATÓRIO MENSAL DE TAREFAS CONCLUÍDAS PELA EMPRESA TERCEIRIZADA DE DESENVOLVIMENTO.docx,634,0.8898302316665649,0.6029002666473389,0.8077710866928101,0.6904590725898743,,,
json,iterativo,1.0,1.0,1.0,634.0,1,860,961,False,False,False,0,1,1,0,0,0.8898302316665649,1,5.657440423965454,14.034150123596191,mistral-small3.1:latest,e5small,87,"Como gerar relatório mensal da terceirizada?
","Para gerar o relatório mensal de tarefas concluídas pela empresa terceirizada, o fiscal do contrato deve acessar a ferramenta Redmine com o login/senha de rede, selecionar o projeto desenvolvido pela empresa no mês, ir na aba Tarefas e filtrar pela situação diferente de Nova, adicionar o filtro Atribuído para com os nomes dos colaboradores da empresa, e colocar o filtro Início maior ou igual ao primeiro dia do mês para faturamento. Após aplicar o filtro, selecionar a opção CSV e Exportar.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.014 GERAR RELATÓRIO MENSAL DE TAREFAS CONCLUÍDAS PELA EMPRESA TERCEIRIZADA DE DESENVOLVIMENTO.docx,634,0.8898302316665649,0.6429253816604614,0.5876103043556213,0.6140245795249939,,,
json,incremental,1.0,1.0,1.0,634.0,1,860,961,False,False,False,0,1,1,0,0,0.8898302316665649,1,5.412167549133301,14.034150123596191,mistral-small3.1:latest,e5small,87,"Como gerar relatório mensal da terceirizada?
","Para gerar o relatório mensal de tarefas concluídas pela empresa terceirizada, o fiscal do contrato deve acessar a ferramenta Redmine com o login/senha de rede, selecionar o projeto desenvolvido pela empresa no mês, ir na aba Tarefas e filtrar pela situação diferente de Nova, adicionar o filtro Atribuído para com os nomes dos colaboradores da empresa, e colocar o filtro Início maior ou igual ao primeiro dia do mês para faturamento. Após aplicar o filtro, selecionar a opção CSV e Exportar.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.014 GERAR RELATÓRIO MENSAL DE TAREFAS CONCLUÍDAS PELA EMPRESA TERCEIRIZADA DE DESENVOLVIMENTO.docx,634,0.8898302316665649,0.6429253816604614,0.5876103043556213,0.6140245795249939,,,
json,fixo50,1.0,1.0,23.0,,1,32503,32937,False,False,True,0,1,1,0,0,,23,31.35938501358032,25.601731300354004,mistral-small3.1:latest,e5small,87,"Como gerar relatório mensal da terceirizada?
","Para gerar o relatório mensal de tarefas concluídas pela empresa terceirizada, o fiscal do contrato deve acessar a ferramenta Redmine com o login/senha de rede, selecionar o projeto desenvolvido pela empresa no mês, ir na aba Tarefas e filtrar pela situação diferente de Nova, adicionar o filtro Atribuído para com os nomes dos colaboradores da empresa, e colocar o filtro Início maior ou igual ao primeiro dia do mês para faturamento. Após aplicar o filtro, selecionar a opção CSV e Exportar.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.014 GERAR RELATÓRIO MENSAL DE TAREFAS CONCLUÍDAS PELA EMPRESA TERCEIRIZADA DE DESENVOLVIMENTO.docx,634,0.8898302316665649,0.6431242823600769,0.7923495769500732,0.7099804878234863,,,
regex,iterativo,1.0,1.0,1.0,609.0,1,856,1252,False,False,False,0,0,0,0,0,0.8660097718238831,1,19.880980730056763,14.031731605529783,mistral-small3.1:latest,e5small,88,"Como gerar relatórios dos sistemas?
","O Setor de Tecnologia da Informação e Saúde Digital desenvolve relatórios a partir de dados gerados por sistemas de informação da instituição para atender necessidades de informações adicionais, não disponíveis no sistema, ou compiladas para serem analisadas. Os relatórios podem ser solicitados pelas chefias de unidade/setor, estatístico do hospital ou Gerência de Ensino e Pesquisa (GEP). A solicitação é feita via GLPI, e no caso da GEP, deve haver um projeto formalizado para justificar a extração dos dados. A equipe técnica verifica o chamado no GLPI e atribui ao grupo SETISD - Sistemas. O relatório é desenvolvido em Excel ou Power BI e disponibilizado no chamado, incluindo a consulta SQL utilizada, que também é armazenada no One Drive da USID. Se o relatório for periódico, a chefia deve solicitar a inclusão no sistema ADS Hospitalar ou Painel de Gestão.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.007 ATENDER SOLICITAÇÃO PARA GERAÇÃO DE RELATÓRIOS DE SISTEMAS.docx,609,0.8660097718238831,0.6756486296653748,0.7891696691513062,0.7280102968215942,,,
regex,incremental,1.0,1.0,1.0,609.0,1,856,1252,False,False,False,0,0,0,0,0,0.8660097718238831,1,20.271666049957275,14.031731605529783,mistral-small3.1:latest,e5small,88,"Como gerar relatórios dos sistemas?
","O Setor de Tecnologia da Informação e Saúde Digital desenvolve relatórios a partir de dados gerados por sistemas de informação da instituição para atender necessidades de informações adicionais, não disponíveis no sistema, ou compiladas para serem analisadas. Os relatórios podem ser solicitados pelas chefias de unidade/setor, estatístico do hospital ou Gerência de Ensino e Pesquisa (GEP). A solicitação é feita via GLPI, e no caso da GEP, deve haver um projeto formalizado para justificar a extração dos dados. A equipe técnica verifica o chamado no GLPI e atribui ao grupo SETISD - Sistemas. O relatório é desenvolvido em Excel ou Power BI e disponibilizado no chamado, incluindo a consulta SQL utilizada, que também é armazenada no One Drive da USID. Se o relatório for periódico, a chefia deve solicitar a inclusão no sistema ADS Hospitalar ou Painel de Gestão.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.007 ATENDER SOLICITAÇÃO PARA GERAÇÃO DE RELATÓRIOS DE SISTEMAS.docx,609,0.8660097718238831,0.6756486296653748,0.7891696095466614,0.7280102372169495,,,
regex,fixo50,1.0,1.0,29.0,,1,31518,32124,False,False,True,0,0,0,0,0,,29,39.15997242927551,25.23204040527344,mistral-small3.1:latest,e5small,88,"Como gerar relatórios dos sistemas?
","O Setor de Tecnologia da Informação e Saúde Digital desenvolve relatórios a partir de dados gerados por sistemas de informação da instituição para atender necessidades de informações adicionais, não disponíveis no sistema, ou compiladas para serem analisadas. Os relatórios podem ser solicitados pelas chefias de unidade/setor, estatístico do hospital ou Gerência de Ensino e Pesquisa (GEP). A solicitação é feita via GLPI, e no caso da GEP, deve haver um projeto formalizado para justificar a extração dos dados. A equipe técnica verifica o chamado no GLPI e atribui ao grupo SETISD - Sistemas. O relatório é desenvolvido em Excel ou Power BI e disponibilizado no chamado, incluindo a consulta SQL utilizada, que também é armazenada no One Drive da USID. Se o relatório for periódico, a chefia deve solicitar a inclusão no sistema ADS Hospitalar ou Painel de Gestão.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.007 ATENDER SOLICITAÇÃO PARA GERAÇÃO DE RELATÓRIOS DE SISTEMAS.docx,609,0.8660097718238831,0.6870304346084595,0.8235988020896912,0.7491413950920105,,,
json,iterativo,1.0,1.0,1.0,609.0,1,941,1278,False,False,False,0,1,1,0,0,0.8660097718238831,1,17.20616579055786,14.061620712280272,mistral-small3.1:latest,e5small,88,"Como gerar relatórios dos sistemas?
","O Setor de Tecnologia da Informação e Saúde Digital desenvolve relatórios a partir de dados gerados por sistemas de informação da instituição para atender necessidades de informações adicionais, não disponíveis no sistema, ou compiladas para serem analisadas. Os relatórios podem ser solicitados pelas chefias de unidade/setor, estatístico do hospital ou Gerência de Ensino e Pesquisa (GEP). A solicitação é feita via GLPI, e no caso da GEP, deve haver um projeto formalizado para justificar a extração dos dados. A equipe técnica verifica o chamado no GLPI e atribui ao grupo SETISD - Sistemas. O relatório é desenvolvido em Excel ou Power BI e disponibilizado no chamado, incluindo a consulta SQL utilizada, que também é armazenada no One Drive da USID. Se o relatório for periódico, a chefia deve solicitar a inclusão no sistema ADS Hospitalar ou Painel de Gestão.",Esta resposta foi formulada com base no(s) documento(s): POP.SETISD.007 ATENDER SOLICITAÇÃO PARA GERAÇÃO DE RELATÓRIOS DE SISTEMAS.docx,609,0.8660097718238831,0.7107183933258057,0.7687356472015381,0.7385894656181335,,,
