Embedding,pergunta_idx,Modelo,Criterio,D_incremental,D_iterativo,delta_D,classificacao_D,D_censurado,F1_incremental,F1_iterativo,delta_F1,classificacao_F1,P_incremental,P_iterativo,delta_P,classificacao_P,R_incremental,R_iterativo,delta_R,classificacao_R,tokens_incremental,tokens_iterativo,tokens_fixo50,delta_tokens,eta,classificacao_eta,eta_iterativo,Dchunk_incremental,Dchunk_iterativo,Dchunk_fixo50,ninf_incremental,ninf_iterativo,tokens_prompt_incremental,tokens_prompt_iterativo,tokens_prompt_fixo50,censurado_dmax_incremental,censurado_tokens_incremental,censurado_dmax_iterativo,censurado_tokens_iterativo,censurado_dmax_fixo50,censurado_tokens_fixo50
e5small,159,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.744022011756897,0.744022011756897,0.0,empate,0.7051571607589722,0.7051571607589722,0.0,empate,0.7874206900596619,0.7874206900596619,0.0,empate,1042,1042,29616,0,0.9648163155051324,eta_gt_0,0.9648163155051324,1.0,1.0,37.0,1,1,992,992,29495,False,False,False,False,False,False
e5small,160,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.8790746927261353,0.8790746927261353,0.0,empate,0.83049476146698,0.83049476146698,0.0,empate,0.933691143989563,0.933691143989563,0.0,empate,637,637,32812,0,0.9805863708399366,eta_gt_0,0.9805863708399366,1.0,1.0,46.0,1,1,516,516,32492,False,False,False,False,False,False
e5small,161,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.4297025501728058,0.4297025501728058,0.0,empate,0.3996770083904266,0.3996770083904266,0.0,empate,0.4646058082580566,0.464605838060379,-2.9802322387695312e-08,iterativo_gt_incremental,1116,1116,32640,0,0.9658088235294118,eta_gt_0,0.9658088235294118,1.0,1.0,31.0,1,1,1047,1047,32404,False,False,False,False,False,False
e5small,162,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.558923602104187,0.5589235424995422,5.960464477539063e-08,incremental_gt_iterativo,0.5271588563919067,0.5271588563919067,0.0,empate,0.5947617888450623,0.5947617292404175,5.960464477539063e-08,incremental_gt_iterativo,2405,2405,33039,0,0.9272072399285692,eta_gt_0,0.9272072399285692,1.0,1.0,34.0,1,1,2300,2300,32645,False,False,False,False,False,False
e5small,163,qwen3.8:27b,regex,2.0,2.0,0.0,empate,False,0.5706787705421448,0.5510056614875793,0.01967310905456543,incremental_gt_iterativo,0.4797247648239136,0.4911408424377441,-0.011416077613830511,iterativo_gt_incremental,0.704190731048584,0.6274899244308472,0.07670080661773682,incremental_gt_iterativo,3572,3062,33200,510,0.8924096385542168,eta_gt_0,0.9077710843373494,2.0,1.0,44.0,2,2,3212,2809,32723,False,False,False,False,False,False
e5small,164,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.7877306342124939,0.7877306342124939,0.0,empate,0.7220218181610107,0.7220218181610107,0.0,empate,0.8665965795516968,0.8665965795516968,0.0,empate,814,814,31042,0,0.9737774627923459,eta_gt_0,0.9737774627923459,1.0,1.0,38.0,1,1,648,648,30835,False,False,False,False,False,False
e5small,165,qwen3.8:27b,regex,3.0,46.0,-43.0,iterativo_gt_incremental,False,0.5637486577033997,0.5741975903511047,-0.010448932647705078,iterativo_gt_incremental,0.4648180603981018,0.4908117651939392,-0.025993704795837402,iterativo_gt_incremental,0.7161779403686523,0.6917157769203186,0.02446216344833374,incremental_gt_iterativo,4423,44611,32086,-40188,0.8621517172598641,eta_gt_0,-0.3903571651187434,3.0,1.0,44.0,3,46,3978,43102,31813,False,False,False,False,False,False
e5small,166,qwen3.8:27b,regex,19.0,,,nao_comparavel,True,0.5301281213760376,0.4616009891033172,0.06852713227272039,incremental_gt_iterativo,0.5130106806755066,0.5464154481887817,-0.033404767513275146,iterativo_gt_incremental,0.5484272837638855,0.3995785415172577,0.1488487422466278,incremental_gt_iterativo,191757,65290,32356,126467,-4.926474224255161,eta_lt_0,-1.0178637656076153,19.0,,28.0,19,50,188178,64336,32224,False,False,True,False,False,False
e5small,167,qwen3.8:27b,regex,,,,nao_comparavel,True,0.5169826745986938,0.5169826745986938,0.0,empate,0.5641952157020569,0.5641952157020569,0.0,empate,0.4770616292953491,0.4770616292953491,0.0,empate,761070,120254,28610,640816,-25.601537923802866,eta_lt_0,-3.2032156588605387,,,,50,50,760570,119745,28597,True,False,True,False,True,False
e5small,168,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.921746790409088,0.9217466711997986,1.1920928943975895e-07,incremental_gt_iterativo,0.9485514163970948,0.9485514163970948,0.0,empate,0.8964153528213501,0.8964152336120605,1.1920928955078125e-07,incremental_gt_iterativo,824,824,32054,0,0.9742933799213827,eta_gt_0,0.9742933799213827,1.0,1.0,44.0,1,1,524,524,31524,False,False,False,False,False,False
e5small,169,qwen3.8:27b,regex,2.0,2.0,0.0,empate,False,0.886650562286377,0.8870077133178711,-0.0003571510314941406,iterativo_gt_incremental,0.8745042085647583,0.8959966897964478,-0.021492481231689453,iterativo_gt_incremental,0.8991390466690063,0.8781973123550415,0.020941734313964844,incremental_gt_iterativo,1777,1472,30113,305,0.9409889416531066,eta_gt_0,0.951117457576462,2.0,1.0,48.0,2,2,1709,1410,30047,False,False,False,False,False,False
e5small,170,qwen3.8:27b,regex,,,,nao_comparavel,True,0.6066550016403198,0.6066550016403198,0.0,empate,0.6706733703613281,0.6706733703613281,0.0,empate,0.5537933111190796,0.5537933111190796,0.0,empate,733367,56729,32770,676638,-21.379218797680807,eta_lt_0,-0.7311260299054012,,,,43,50,732676,55896,32757,False,True,True,False,True,False
e5small,171,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.8668228983879089,0.8668228983879089,0.0,empate,0.8992606997489929,0.8992606997489929,0.0,empate,0.8366438746452332,0.8366438746452332,0.0,empate,1066,1066,32793,0,0.9674930625438356,eta_gt_0,0.9674930625438356,1.0,1.0,26.0,1,1,993,993,32717,False,False,False,False,False,False
e5small,172,qwen3.8:27b,regex,,,,nao_comparavel,True,0.6198840737342834,0.6198840141296387,5.960464477539063e-08,incremental_gt_iterativo,0.6885257959365845,0.6885257959365845,0.0,empate,0.5636879205703735,0.5636878609657288,5.960464477539063e-08,incremental_gt_iterativo,813367,50353,32304,763014,-24.178522783556215,eta_lt_0,-0.5587233779098564,,,,46,50,806696,49325,32218,False,True,True,False,True,False
e5small,173,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.8083932995796204,0.8083932995796204,0.0,empate,0.74889075756073,0.74889075756073,0.0,empate,0.878167450428009,0.878167450428009,0.0,empate,760,760,32712,0,0.9767669356810956,eta_gt_0,0.9767669356810956,1.0,1.0,34.0,1,1,523,523,31912,False,False,False,False,False,False
e5small,174,qwen3.8:27b,regex,8.0,8.0,0.0,empate,False,0.7235091328620911,0.7271878123283386,-0.0036786794662475586,iterativo_gt_incremental,0.7092547416687012,0.7265461087226868,-0.017291367053985596,iterativo_gt_incremental,0.7383483648300171,0.7278306484222412,0.010517716407775879,incremental_gt_iterativo,52890,16199,33485,36691,-0.579513214872331,eta_lt_0,0.5162311482753472,8.0,1.0,33.0,8,8,51746,15696,32685,False,False,False,False,False,False
e5small,175,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.6307374238967896,0.6307374238967896,0.0,empate,0.6512021422386169,0.6512021422386169,0.0,empate,0.6115196943283081,0.6115196943283081,0.0,empate,1158,1158,32203,0,0.9640406173337888,eta_gt_0,0.9640406173337888,1.0,1.0,33.0,1,1,1097,1097,31964,False,False,False,False,False,False
e5small,176,qwen3.8:27b,regex,2.0,,,nao_comparavel,True,0.8614566922187805,0.433027446269989,0.4284292459487915,incremental_gt_iterativo,0.8319926261901855,0.523165225982666,0.30882740020751953,incremental_gt_iterativo,0.8930842876434326,0.3693849444389343,0.5236993432044983,incremental_gt_iterativo,2045,41573,33127,-39528,0.9382678781658466,eta_gt_0,-0.2549581912035499,2.0,,48.0,2,50,1794,40201,32619,False,False,True,False,False,False
e5small,177,qwen3.8:27b,regex,,,,nao_comparavel,True,0.6497305631637573,0.6497306227684021,-5.960464477539063e-08,iterativo_gt_incremental,0.678613543510437,0.678613543510437,0.0,empate,0.6232059597969055,0.6232059001922607,5.960464477539063e-08,incremental_gt_iterativo,749699,54461,31890,695238,-22.508905613044842,eta_lt_0,-0.7077767325180306,,,,40,50,741907,53758,31803,False,True,True,False,True,False
e5small,178,qwen3.8:27b,regex,13.0,,,nao_comparavel,True,0.5735669136047363,0.4637947380542755,0.10977217555046082,incremental_gt_iterativo,0.5333593487739563,0.5260280966758728,0.007331252098083496,incremental_gt_iterativo,0.6203309297561646,0.4147289395332336,0.20560199022293096,incremental_gt_iterativo,88959,44869,33219,44090,-1.6779553869773323,eta_lt_0,-0.35070291098467754,12.0,,47.0,13,50,85236,42122,32419,False,False,True,False,False,False
e5small,179,qwen3.8:27b,regex,5.0,,,nao_comparavel,True,0.6106176972389221,0.609742283821106,0.0008754134178161621,incremental_gt_iterativo,0.4898524880409241,0.6852124929428101,-0.195360004901886,iterativo_gt_incremental,0.8104114532470703,0.5492475032806396,0.26116394996643066,incremental_gt_iterativo,13526,88220,32855,-74694,0.5883122812357328,eta_gt_0,-1.6851316390199362,5.0,,33.0,5,50,12763,86115,32551,False,False,True,False,False,False
e5small,180,qwen3.8:27b,regex,2.0,2.0,0.0,empate,False,0.6666697859764099,0.7394446134567261,-0.07277482748031616,iterativo_gt_incremental,0.5695835947990417,0.6687496304512024,-0.09916603565216064,iterativo_gt_incremental,0.8036534786224365,0.8268531560897827,-0.02319967746734619,iterativo_gt_incremental,3395,2097,32725,1298,0.8962566844919786,eta_gt_0,0.9359205500381971,2.0,1.0,28.0,2,2,2774,1708,31925,False,False,False,False,False,False
e5small,181,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.6650980114936829,0.6650980710983276,-5.960464477539063e-08,iterativo_gt_incremental,0.596264660358429,0.596264660358429,0.0,empate,0.751897931098938,0.7518978714942932,5.960464477539063e-08,incremental_gt_iterativo,2150,2150,33441,0,0.9357076642444903,eta_gt_0,0.9357076642444903,1.0,1.0,30.0,1,1,1972,1972,32700,False,False,False,False,False,False
e5small,182,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.8358334302902222,0.8358334302902222,0.0,empate,0.8160961866378784,0.8160961866378784,0.0,empate,0.8565490245819092,0.8565490245819092,0.0,empate,1230,1230,32946,0,0.962666181023493,eta_gt_0,0.962666181023493,1.0,1.0,30.0,1,1,1001,1001,32590,False,False,False,False,False,False
e5small,183,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.711412787437439,0.7114128470420837,-5.960464477539063e-08,iterativo_gt_incremental,0.782834529876709,0.782834529876709,0.0,empate,0.6519338488578796,0.6519339084625244,-5.960464477539063e-08,iterativo_gt_incremental,743,743,28413,0,0.9738499982402421,eta_gt_0,0.9738499982402421,1.0,1.0,40.0,1,1,708,708,28319,False,False,False,False,False,False
e5small,184,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.6808820962905884,0.6808821558952332,-5.960464477539063e-08,iterativo_gt_incremental,0.6130626201629639,0.6130626201629639,0.0,empate,0.7655729055404663,0.7655728459358215,5.960464477539063e-08,incremental_gt_iterativo,1626,1626,32768,0,0.95037841796875,eta_gt_0,0.95037841796875,1.0,1.0,37.0,1,1,1167,1167,32149,False,False,False,False,False,False
e5small,185,qwen3.8:27b,regex,4.0,4.0,0.0,empate,False,0.6628473401069641,0.7309539914131165,-0.06810665130615234,iterativo_gt_incremental,0.6192039251327515,0.7165097594261169,-0.09730583429336548,iterativo_gt_incremental,0.7131094336509705,0.7459925413131714,-0.03288310766220093,iterativo_gt_incremental,7108,3294,28816,3814,0.7533314825097168,eta_gt_0,0.8856885063853415,4.0,1.0,42.0,4,4,6890,3207,28757,False,False,False,False,False,False
e5small,186,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.7264053821563721,0.7264053225517273,5.960464477539063e-08,incremental_gt_iterativo,0.7668944001197815,0.7668944001197815,0.0,empate,0.68997722864151,0.6899772882461548,-5.960464477539063e-08,iterativo_gt_incremental,540,540,32961,0,0.9836170019113498,eta_gt_0,0.9836170019113498,1.0,1.0,29.0,1,1,325,325,32411,False,False,False,False,False,False
e5small,187,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.7664855718612671,0.7664855718612671,0.0,empate,0.8031847476959229,0.8031847476959229,0.0,empate,0.732993483543396,0.732993483543396,0.0,empate,716,716,32100,0,0.9776947040498443,eta_gt_0,0.9776947040498443,1.0,1.0,27.0,1,1,448,448,31778,False,False,False,False,False,False
e5small,188,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.8372789025306702,0.8372788429260254,5.960464477539063e-08,incremental_gt_iterativo,0.9584852457046508,0.9584852457046508,0.0,empate,0.7432858347892761,0.7432857751846313,5.960464477539063e-08,incremental_gt_iterativo,1017,1017,29761,0,0.9658277611639394,eta_gt_0,0.9658277611639394,1.0,1.0,47.0,1,1,998,998,29678,False,False,False,False,False,False
e5small,189,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.822590172290802,0.822590172290802,0.0,empate,0.7858374714851379,0.7858374714851379,0.0,empate,0.8629493117332458,0.8629493117332458,0.0,empate,1135,1135,28085,0,0.959586968132455,eta_gt_0,0.959586968132455,1.0,1.0,28.0,1,1,982,982,27853,False,False,False,False,False,False
e5small,190,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.8540379405021667,0.8540379405021667,0.0,empate,0.82574462890625,0.82574462890625,0.0,empate,0.8843389749526978,0.884338915348053,5.960464477539063e-08,incremental_gt_iterativo,1213,1213,30246,0,0.9598955233749917,eta_gt_0,0.9598955233749917,1.0,1.0,28.0,1,1,1143,1143,30019,False,False,False,False,False,False
e5small,191,qwen3.8:27b,regex,1.0,1.0,0.0,empate,False,0.6519323587417603,0.651932418346405,-5.960464477539063e-08,iterativo_gt_incremental,0.5200145840644836,0.5200145840644836,0.0,empate,0.8735303282737732,0.873530387878418,-5.960464477539063e-08,iterativo_gt_incremental,5264,5264,24155,0,0.7820741047402194,eta_gt_0,0.7820741047402194,1.0,1.0,30.0,1,1,4935,4935,24059,False,False,False,False,False,False
qwen3,0,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7275062799453735,0.7275062799453735,0.0,empate,0.6581871509552002,0.6581871509552002,0.0,empate,0.8131453990936279,0.8131453990936279,0.0,empate,1288,1288,32936,0,0.9608938547486033,eta_gt_0,0.9608938547486033,1.0,1.0,34.0,1,1,1070,1070,32136,False,False,False,False,False,False
qwen3,1,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8615184426307678,0.8615184426307678,0.0,empate,0.9276940226554872,0.9276940226554872,0.0,empate,0.8041553497314453,0.8041553497314453,0.0,empate,1452,1452,30943,0,0.9530750088873089,eta_gt_0,0.9530750088873089,1.0,1.0,28.0,1,1,1392,1392,30877,False,False,False,False,False,False
qwen3,2,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.4783878922462463,0.4783878922462463,0.0,empate,0.4200499057769775,0.4200499057769775,0.0,empate,0.5555437207221985,0.5555437207221985,0.0,empate,1617,1617,28158,0,0.9425740464521628,eta_gt_0,0.9425740464521628,1.0,1.0,24.0,1,1,1250,1250,28099,False,False,False,False,False,False
qwen3,3,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7646095752716064,0.7646095752716064,0.0,empate,0.6495369672775269,0.6495369672775269,0.0,empate,0.9292336702346802,0.9292336702346802,0.0,empate,1641,1641,25023,0,0.93442033329337,eta_gt_0,0.93442033329337,1.0,1.0,23.0,1,1,1525,1525,24888,False,False,False,False,False,False
qwen3,4,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.9761165976524352,0.9761165976524352,0.0,empate,0.9788233637809752,0.9788233637809752,0.0,empate,0.9734247326850892,0.9734247326850892,0.0,empate,1629,1629,24581,0,0.9337293031202961,eta_gt_0,0.9337293031202961,1.0,1.0,24.0,1,1,1520,1520,24478,False,False,False,False,False,False
qwen3,5,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8933182954788208,0.8933182954788208,0.0,empate,0.8533173203468323,0.8533173203468323,0.0,empate,0.9372540712356568,0.9372540712356568,0.0,empate,799,799,25948,0,0.9692076460613535,eta_gt_0,0.9692076460613535,1.0,1.0,39.0,1,1,728,728,25863,False,False,False,False,False,False
qwen3,6,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7150145769119263,0.7150145769119263,0.0,empate,0.6466829776763916,0.6466829776763916,0.0,empate,0.7994927763938904,0.7994927763938904,0.0,empate,1607,1607,29108,0,0.9447918098117356,eta_gt_0,0.9447918098117356,1.0,1.0,32.0,1,1,1389,1389,28859,False,False,False,False,False,False
qwen3,7,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.729770839214325,0.729770839214325,0.0,empate,0.908707559108734,0.908707559108734,0.0,empate,0.6097105741500854,0.6097105741500854,0.0,empate,903,903,26841,0,0.9663574382474572,eta_gt_0,0.9663574382474572,1.0,1.0,23.0,1,1,836,836,26755,False,False,False,False,False,False
qwen3,8,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8232349753379822,0.8232349753379822,0.0,empate,0.8882794380187988,0.8882794380187988,0.0,empate,0.7670662999153137,0.7670662999153137,0.0,empate,949,949,32801,0,0.9710679552452669,eta_gt_0,0.9710679552452669,1.0,1.0,29.0,1,1,860,860,32583,False,False,False,False,False,False
qwen3,9,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8456844091415405,0.8456844091415405,0.0,empate,0.8637378215789795,0.8637378215789795,0.0,empate,0.828370213508606,0.828370213508606,0.0,empate,969,969,33460,0,0.9710400478182905,eta_gt_0,0.9710400478182905,1.0,1.0,34.0,1,1,838,838,32660,False,False,False,False,False,False
qwen3,10,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7385757565498352,0.7385757565498352,0.0,empate,0.6423652172088623,0.6423652172088623,0.0,empate,0.8686832189559937,0.8686832189559937,0.0,empate,1371,1371,32386,0,0.9576668931019576,eta_gt_0,0.9576668931019576,1.0,1.0,38.0,1,1,919,919,32163,False,False,False,False,False,False
qwen3,11,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7895951867103577,0.7895951867103577,0.0,empate,0.7231098413467407,0.7231098413467407,0.0,empate,0.8695441484451294,0.8695441484451294,0.0,empate,1184,1184,30632,0,0.9613476103421259,eta_gt_0,0.9613476103421259,1.0,1.0,43.0,1,1,922,922,30075,False,False,False,False,False,False
qwen3,12,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.5482685565948486,0.5482685565948486,0.0,empate,0.5083099007606506,0.5083099007606506,0.0,empate,0.5950455665588379,0.5950455665588379,0.0,empate,1059,1059,31190,0,0.9660468098749599,eta_gt_0,0.9660468098749599,1.0,1.0,40.0,1,1,918,918,30920,False,False,False,False,False,False
qwen3,13,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8881480097770691,0.8881479501724243,5.960464477539063e-08,incremental_gt_iterativo,0.8596053123474121,0.8596053123474121,0.0,empate,0.9186511635780334,0.9186511039733888,5.960464466436832e-08,incremental_gt_iterativo,772,772,25040,0,0.9691693290734824,eta_gt_0,0.9691693290734824,1.0,1.0,23.0,1,1,604,604,24801,False,False,False,False,False,False
qwen3,14,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7564733624458313,0.7564733624458313,0.0,empate,0.7139841318130493,0.7139841318130493,0.0,empate,0.8043395280838013,0.8043395280838013,0.0,empate,888,888,31260,0,0.9715930902111325,eta_gt_0,0.9715930902111325,1.0,1.0,43.0,1,1,635,635,30946,False,False,False,False,False,False
qwen3,15,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.6941250562667847,0.6941250562667847,0.0,empate,0.8230621814727783,0.8230621814727783,0.0,empate,0.6001139879226685,0.6001139283180237,5.960464477539063e-08,incremental_gt_iterativo,703,703,32306,0,0.9782393363461895,eta_gt_0,0.9782393363461895,1.0,1.0,39.0,1,1,597,597,32232,False,False,False,False,False,False
qwen3,16,gpt-oss:20b,json,2.0,2.0,0.0,empate,False,0.9268075823783876,0.8339844346046448,0.09282314777374279,incremental_gt_iterativo,0.9112763404846193,0.8277081251144409,0.08356821537017833,incremental_gt_iterativo,0.942877471446991,0.840356707572937,0.10252076387405396,incremental_gt_iterativo,1953,1494,32127,459,0.939210010271734,eta_gt_0,0.9534970585488841,2.0,1.0,41.0,2,2,1802,1368,32040,False,False,False,False,False,False
qwen3,17,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.9844442009925842,0.9844441413879396,5.960464466436832e-08,incremental_gt_iterativo,0.9907975792884828,0.9907975792884828,0.0,empate,0.9781717658042908,0.978171706199646,5.960464477539063e-08,incremental_gt_iterativo,1037,1037,32650,0,0.9682388973966309,eta_gt_0,0.9682388973966309,1.0,1.0,45.0,1,1,977,977,32549,False,False,False,False,False,False
qwen3,18,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.972115695476532,0.9721157550811768,-5.960464477539063e-08,iterativo_gt_incremental,0.9774613976478576,0.9774613976478576,0.0,empate,0.966828227043152,0.9668282866477966,-5.960464466436832e-08,iterativo_gt_incremental,1241,1241,32495,0,0.9618095091552546,eta_gt_0,0.9618095091552546,1.0,1.0,40.0,1,1,1136,1136,32344,False,False,False,False,False,False
qwen3,19,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.5280797481536865,0.5280798077583313,-5.960464477539063e-08,iterativo_gt_incremental,0.5503289103507996,0.5503289103507996,0.0,empate,0.5075596570968628,0.5075597167015076,-5.960464477539063e-08,iterativo_gt_incremental,719,719,31560,0,0.9772179974651457,eta_gt_0,0.9772179974651457,1.0,1.0,45.0,1,1,659,659,31495,False,False,False,False,False,False
qwen3,20,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.985103189945221,0.985103189945221,0.0,empate,0.9896615743637084,0.9896615743637084,0.0,empate,0.9805866479873656,0.9805866479873656,0.0,empate,848,848,27829,0,0.9695281900176075,eta_gt_0,0.9695281900176075,1.0,1.0,39.0,1,1,795,795,27749,False,False,False,False,False,False
qwen3,21,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8861262202262878,0.8861262202262878,0.0,empate,0.9044498205184937,0.9044498205184937,0.0,empate,0.8685303926467896,0.8685303926467896,0.0,empate,1634,1634,32572,0,0.949834213434852,eta_gt_0,0.949834213434852,1.0,1.0,39.0,1,1,1507,1507,32400,False,False,False,False,False,False
qwen3,22,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8840884566307068,0.8840885758399963,-1.1920928955078125e-07,iterativo_gt_incremental,0.9709662199020386,0.9709662199020386,0.0,empate,0.8114808201789856,0.8114808797836304,-5.960464477539063e-08,iterativo_gt_incremental,795,795,32846,0,0.9757961395603727,eta_gt_0,0.9757961395603727,1.0,1.0,37.0,1,1,701,701,32729,False,False,False,False,False,False
qwen3,23,gpt-oss:20b,json,3.0,2.0,1.0,incremental_gt_iterativo,False,0.4739768803119659,0.513575553894043,-0.03959867358207708,iterativo_gt_incremental,0.5195555090904236,0.4907101988792419,0.028845310211181696,incremental_gt_iterativo,0.4357501864433288,0.5386760234832764,-0.10292583703994757,iterativo_gt_incremental,12226,5923,32604,6303,0.6250153355416513,eta_gt_0,0.8183351735983315,3.0,1.0,37.0,3,2,11950,5711,32355,False,False,False,False,False,False
qwen3,24,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.9143853783607484,0.9143853783607484,0.0,empate,0.9431402087211608,0.9431402087211608,0.0,empate,0.8873322010040283,0.8873322010040283,0.0,empate,1087,1087,32627,0,0.966684034695191,eta_gt_0,0.966684034695191,1.0,1.0,48.0,1,1,783,783,32082,False,False,False,False,False,False
qwen3,25,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8159065842628479,0.8159065842628479,0.0,empate,0.94287371635437,0.9428736567497252,5.960464477539063e-08,incremental_gt_iterativo,0.7190759778022766,0.7190760374069214,-5.960464477539063e-08,iterativo_gt_incremental,907,907,32288,0,0.9719090683845392,eta_gt_0,0.9719090683845392,1.0,1.0,40.0,1,1,813,813,32094,False,False,False,False,False,False
qwen3,26,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.891139566898346,0.8911394476890564,1.1920928955078125e-07,incremental_gt_iterativo,0.9383468627929688,0.9383468627929688,0.0,empate,0.8484545350074768,0.848454475402832,5.960464477539063e-08,incremental_gt_iterativo,843,843,27950,0,0.9698389982110912,eta_gt_0,0.9698389982110912,1.0,1.0,37.0,1,1,790,790,27839,False,False,False,False,False,False
qwen3,27,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.7804743051528931,0.7804742455482483,5.960464477539063e-08,incremental_gt_iterativo,0.8036016821861267,0.8036016225814819,5.960464477539063e-08,incremental_gt_iterativo,0.7586408853530884,0.7586408257484436,5.960464477539063e-08,incremental_gt_iterativo,980,980,29546,0,0.966831381574494,eta_gt_0,0.966831381574494,1.0,1.0,41.0,1,1,864,864,29409,False,False,False,False,False,False
qwen3,28,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8815414905548096,0.8815414905548096,0.0,empate,0.9642470479011536,0.9642469882965088,5.960464477539063e-08,incremental_gt_iterativo,0.8119028806686401,0.8119028210639954,5.960464477539063e-08,incremental_gt_iterativo,814,814,32602,0,0.9750322066130912,eta_gt_0,0.9750322066130912,1.0,1.0,43.0,1,1,662,662,32454,False,False,False,False,False,False
qwen3,29,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8987857699394226,0.8987857699394226,0.0,empate,0.8901845216751099,0.8901845216751099,0.0,empate,0.9075548648834229,0.9075548648834229,0.0,empate,1671,1671,31516,0,0.9469793120954436,eta_gt_0,0.9469793120954436,1.0,1.0,44.0,1,1,1570,1570,31283,False,False,False,False,False,False
qwen3,30,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.8380362391471863,0.8380362391471863,0.0,empate,0.8166682124137878,0.8166682124137878,0.0,empate,0.8605525493621826,0.8605525493621826,0.0,empate,815,815,30218,0,0.9730293202726852,eta_gt_0,0.9730293202726852,1.0,1.0,48.0,1,1,689,689,30083,False,False,False,False,False,False
qwen3,31,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.5681108236312866,0.5681107640266418,5.960464477539063e-08,incremental_gt_iterativo,0.6314255595207214,0.6314254999160767,5.960464477539063e-08,incremental_gt_iterativo,0.5163363814353943,0.5163363218307495,5.960464477539063e-08,incremental_gt_iterativo,1376,1376,32269,0,0.9573584554835911,eta_gt_0,0.9573584554835911,1.0,1.0,38.0,1,1,1286,1286,32046,False,False,False,False,False,False
qwen3,32,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.978516399860382,0.9785163402557372,5.960464477539063e-08,incremental_gt_iterativo,0.9827075004577636,0.9827075004577636,0.0,empate,0.9743609428405762,0.9743608236312866,1.1920928955078125e-07,incremental_gt_iterativo,1349,1349,33010,0,0.9591335958800363,eta_gt_0,0.9591335958800363,1.0,1.0,37.0,1,1,1070,1070,32608,False,False,False,False,False,False
qwen3,33,gpt-oss:20b,json,1.0,1.0,0.0,empate,False,0.895237386226654,0.895237386226654,0.0,empate,0.934057354927063,0.934057354927063,0.0,empate,0.859515368938446,0.8595154285430908,-5.960464477539063e-08,iterativo_gt_incremental,1286,1286,31742,0,0.9594858547035473,eta_gt_0,0.9594858547035473,1.0,1.0,40.0,1,1,1221,1221,31628,False,False,False,False,False,False
