modelo,retriever,criterio,pergunta_idx,pergunta,resposta_gabarito,id_chunk_gold,ids_chunk_gold_todos,posicao_gold_no_ranking_natural,posicoes_todos_golds_natural,gold_foi_reposicionado_no_top10,id_chunk_removido_na_substituicao,posicao_gold_no_top10_final,posicoes_golds_no_top10,n_golds_no_top10,D_embaralhado,D_embaralhado_regra_alternativa,id_chunk_D,acertou_chunk_gold,n_posicoes_validas,posicao_min_entropia,entropia_minima,min_entropia_e_gold,max_similaridade_e_gold,concordancia_D_entropia,n_pos_conformes,n_pos_json_estrito,n_pos_formato_invalido,n_pos_janela_json_alinhada,n_inferencias,eta_tokens_ate_D,eta_tokens_total_10,tempo_segundos,vram_pico_gb,S_bertscore_p,S_bertscore_r,S_bertscore_f1,estrato
mistral-small3.1:latest,qwen3,json,31,"De acordo com o documento, quais são os objetivos do manual aplicável ao Hospital Escola da Universidade Federal de Pelotas (HE-UFPel) e setores sob gestão da Empresa Brasileira de Serviços Hospitalares – EBSERH?","Este manual é aplicável para o Hospital Escola da Universidade Federal de Pelotas (HE-UFPel), setores e frentes de trabalho sob a gestão da Empresa Brasileira de Serviços Hospitalares – EBSERH, tendo como objetivos: identificar os perigos, riscos e medidas preventivas de controle implementadas nas atividades; assegurar que os trabalhos potencialmente perigosos sejam executados dentro de padrões aceitáveis de segurança; garantir a prévia coordenação e comunicação entre os empregados, áreas solicitantes e executantes desses serviços não rotineiros, evitando que incidentes ocorram.",148,[148],2,[2],False,,3,[3],1,3.0,3.0,148.0,True,4,2,0.0216039467830507,False,False,False,10,10,0,10,10,2263,7320,45.064085245132446,14.017971992492676,0.8630430698394775,0.5200634002685547,0.6490275263786316,A_top10_natural
mistral-small3.1:latest,qwen3,regex,32,"Quais são as responsabilidades do Responsável pela área EBSERH, de acordo com o documento fornecido?","Cumprir e fiscalizar as diretrizes do presente procedimento; acompanhar e orientar a equipe de trabalho quanto ao seguimento das diretrizes do procedimento, fornecendo os recursos necessários; validar a PTR junto aos responsáveis pela execução do trabalho; comunicar os envolvidos e gestores de áreas sobre a realização dos serviços realizados; comunicar imediatamente, ao responsável pela execução, qualquer necessidade de mudanças no procedimento de trabalho estabelecido durante a execução do mesmo; revisar e aprovar a ASTC, juntamente com o responsável executante e profissional de segurança do trabalho; ser diretamente responsável pela área em que o trabalho será conduzido; conhecer e compreender o programa de trabalho e como ele será desenvolvido; conhecer a área e os riscos potenciais associados ao processo e aos equipamentos; assegurar que todas as precauções de segurança sejam apropriadamente implementadas antes da assinatura e liberação da permissão; tornar a área segura para trabalho; garantir que o local de trabalho seja inspecionado após sua conclusão, para verificar a limpeza e o retorno às condições normais de operação; assinar a permissão na abertura e fechamento dos trabalhos, certificando-se de que os itens obrigatórios para conclusão da PTR foram cumpridos (inspeção “in loco”); atentar às recomendações provenientes do serviço de Segurança do Trabalho e implementar as ações preventivas/corretivas necessárias.",156,[156],5,[5],False,,9,[9],1,1.0,1.0,155.0,False,2,1,0.1803379561926704,False,False,True,0,0,0,0,10,713,6087,37.44713163375855,14.119730949401855,0.6748675107955933,0.6346623301506042,0.654147744178772,A_top10_natural
mistral-small3.1:latest,qwen3,json,32,"Quais são as responsabilidades do Responsável pela área EBSERH, de acordo com o documento fornecido?","Cumprir e fiscalizar as diretrizes do presente procedimento; acompanhar e orientar a equipe de trabalho quanto ao seguimento das diretrizes do procedimento, fornecendo os recursos necessários; validar a PTR junto aos responsáveis pela execução do trabalho; comunicar os envolvidos e gestores de áreas sobre a realização dos serviços realizados; comunicar imediatamente, ao responsável pela execução, qualquer necessidade de mudanças no procedimento de trabalho estabelecido durante a execução do mesmo; revisar e aprovar a ASTC, juntamente com o responsável executante e profissional de segurança do trabalho; ser diretamente responsável pela área em que o trabalho será conduzido; conhecer e compreender o programa de trabalho e como ele será desenvolvido; conhecer a área e os riscos potenciais associados ao processo e aos equipamentos; assegurar que todas as precauções de segurança sejam apropriadamente implementadas antes da assinatura e liberação da permissão; tornar a área segura para trabalho; garantir que o local de trabalho seja inspecionado após sua conclusão, para verificar a limpeza e o retorno às condições normais de operação; assinar a permissão na abertura e fechamento dos trabalhos, certificando-se de que os itens obrigatórios para conclusão da PTR foram cumpridos (inspeção “in loco”); atentar às recomendações provenientes do serviço de Segurança do Trabalho e implementar as ações preventivas/corretivas necessárias.",156,[156],5,[5],False,,9,[9],1,1.0,1.0,155.0,False,2,4,0.0203360498847111,False,False,False,10,10,0,10,10,778,6942,37.44713163375855,14.119730949401855,0.7184063196182251,0.6455696821212769,0.6800432205200195,A_top10_natural
mistral-small3.1:latest,qwen3,regex,33,"Quais são os exemplos de atividades rotineiras de baixo risco que são isentas de Permissão de Trabalho de Risco (PTR), de acordo com o documento?","Exemplos de atividades rotineiras, classificadas de baixo risco: atividades de almoxarifado; atividades médicas/assistenciais; transporte manual de peças; atividades rotineiras executadas dentro da oficina de manutenção/elétrica; preservação, higienização de equipamentos estáticos.",165,[165],1,[1],False,,9,[9],1,8.0,8.0,164.0,False,2,9,0.1293208160088397,True,True,False,0,0,0,0,10,4643,5854,28.403442859649655,13.968790054321287,0.5357370376586914,0.6211608648300171,0.5752951502799988,A_top10_natural
mistral-small3.1:latest,qwen3,json,33,"Quais são os exemplos de atividades rotineiras de baixo risco que são isentas de Permissão de Trabalho de Risco (PTR), de acordo com o documento?","Exemplos de atividades rotineiras, classificadas de baixo risco: atividades de almoxarifado; atividades médicas/assistenciais; transporte manual de peças; atividades rotineiras executadas dentro da oficina de manutenção/elétrica; preservação, higienização de equipamentos estáticos.",165,[165],1,[1],False,,9,[9],1,9.0,9.0,165.0,True,1,4,0.01994581623876,False,True,False,10,10,0,10,10,5978,6631,28.403442859649655,13.968790054321287,0.9425497055053712,0.8704477548599243,0.9050650000572203,A_top10_natural
mistral-small3.1:latest,qwen3,regex,34,"Quais são os documentos necessários para a execução de trabalhos a quente, conforme descrito no texto?","Para estas atividades é necessário a abertura de PTR, juntamente com APR e preenchimento do Formulário USOST-029 - Autorização para trabalho a quente (disponível no site do HE -> Sistemas -> ADS Hospitalar -> Documentos -> USOST - Unidade de Saúde Ocupacional e Segurança do Trabalho).",170,[170],1,[1],False,,7,[7],1,4.0,4.0,182.0,False,3,8,0.1171326239244081,False,True,False,0,0,0,0,10,2387,5806,28.330744743347168,13.97912883758545,0.6219897866249084,0.5329754948616028,0.5740524530410767,A_top10_natural
mistral-small3.1:latest,qwen3,json,34,"Quais são os documentos necessários para a execução de trabalhos a quente, conforme descrito no texto?","Para estas atividades é necessário a abertura de PTR, juntamente com APR e preenchimento do Formulário USOST-029 - Autorização para trabalho a quente (disponível no site do HE -> Sistemas -> ADS Hospitalar -> Documentos -> USOST - Unidade de Saúde Ocupacional e Segurança do Trabalho).",170,[170],1,[1],False,,7,[7],1,6.0,6.0,180.0,False,2,8,0.0277184475152435,False,True,False,10,10,0,10,10,3981,6546,28.330744743347168,13.97912883758545,0.6951628923416138,0.4315056204795837,0.5324844121932983,A_top10_natural
mistral-small3.1:latest,qwen3,regex,35,"Quais são os procedimentos de encerramento da Permissão de Trabalho (PTR), incluindo o que acontece com as vias do documento após a conclusão do serviço, conforme descrito no documento?","Após o término da atividade, da organização e limpeza da frente de trabalho e retirada dos bloqueios utilizados, quando aplicável, os responsáveis da área e execução devem assinar e datar o campo de encerramento. A primeira via deve ficar com o responsável pela execução do serviço que deve realizar o registro do documento no GLPI e a segunda via deve ficar na frente do serviço onde ocorre a atividade até o término das atividades. Após a conclusão do serviço as vias da PTR devem ser entregues à USOST para arquivamento.",183,[183 184],1,[1 3],False,,1,[1 5],2,5.0,5.0,184.0,True,3,8,0.1316752512546372,False,True,False,0,0,0,0,10,3374,6470,45.07574915885925,13.994160652160645,0.9071786403656006,0.796903133392334,0.8484728336334229,A_top10_natural
mistral-small3.1:latest,qwen3,json,35,"Quais são os procedimentos de encerramento da Permissão de Trabalho (PTR), incluindo o que acontece com as vias do documento após a conclusão do serviço, conforme descrito no documento?","Após o término da atividade, da organização e limpeza da frente de trabalho e retirada dos bloqueios utilizados, quando aplicável, os responsáveis da área e execução devem assinar e datar o campo de encerramento. A primeira via deve ficar com o responsável pela execução do serviço que deve realizar o registro do documento no GLPI e a segunda via deve ficar na frente do serviço onde ocorre a atividade até o término das atividades. Após a conclusão do serviço as vias da PTR devem ser entregues à USOST para arquivamento.",183,[183 184],1,[1 3],False,,1,[1 5],2,2.0,2.0,159.0,False,4,10,0.022932266821127,False,True,False,10,10,0,10,10,1403,6877,45.07574915885925,13.994160652160645,0.6300387382507324,0.6191887855529785,0.6245666146278381,A_top10_natural
mistral-small3.1:latest,qwen3,regex,36,"Quais são as informações contidas nos formulários utilizados nas inspeções de Ordem, Limpeza e Arrumação (OLA), de acordo com o documento?","Todos os formulários possuem campos para preenchimento das seguintes informações: local, data da inspeção, responsável pelo local ou serviço e responsável pela inspeção, além da nota e comentários de cada item.",192,[192],1,[1],False,,7,[7],1,7.0,7.0,192.0,True,1,7,0.1009313142130849,True,True,True,0,0,0,0,10,4387,6391,25.367385149002075,14.026753425598145,0.8333103656768799,0.9497964382171632,0.8877485394477844,A_top10_natural
mistral-small3.1:latest,qwen3,json,36,"Quais são as informações contidas nos formulários utilizados nas inspeções de Ordem, Limpeza e Arrumação (OLA), de acordo com o documento?","Todos os formulários possuem campos para preenchimento das seguintes informações: local, data da inspeção, responsável pelo local ou serviço e responsável pela inspeção, além da nota e comentários de cada item.",192,[192],1,[1],False,,7,[7],1,7.0,7.0,192.0,True,1,3,0.0258210522508968,False,True,False,10,10,0,10,10,5002,7285,25.367385149002075,14.026753425598145,0.9004149436950684,0.7327558398246765,0.8079795241355896,A_top10_natural
mistral-small3.1:latest,qwen3,regex,37,"Quais são os exemplos de mistura química líquida, sólida e gasosa citados no documento?","Exemplo de mistura química líquida: hipoclorito, álcool, formaldeído e outros. Exemplo de mistura química sólida: Barra funcional Violeta Genciana, sabão em barra, ácido peracético em pó e outros. Exemplo de mistura química gassosa: Ar comprimido, oxigênio comprimido, gás liquefeito de petróleo e outros.",196,[196 197],7,[ 7 16],False,,5,[5],1,1.0,1.0,215.0,False,10,2,0.2283130625844933,False,False,False,0,0,0,0,10,624,6122,46.83712887763977,13.969723224639893,0.7420865297317505,0.6887269020080566,0.7144116759300232,A_top10_natural
mistral-small3.1:latest,qwen3,json,37,"Quais são os exemplos de mistura química líquida, sólida e gasosa citados no documento?","Exemplo de mistura química líquida: hipoclorito, álcool, formaldeído e outros. Exemplo de mistura química sólida: Barra funcional Violeta Genciana, sabão em barra, ácido peracético em pó e outros. Exemplo de mistura química gassosa: Ar comprimido, oxigênio comprimido, gás liquefeito de petróleo e outros.",196,[196 197],7,[ 7 16],False,,5,[5],1,2.0,2.0,205.0,False,8,2,0.2976754422998056,False,False,True,10,10,0,10,10,1368,6893,46.83712887763977,13.969723224639893,0.9292300939559937,0.8346600532531738,0.879409909248352,A_top10_natural
mistral-small3.1:latest,qwen3,regex,38,"Quais são as informações básicas do produto comercial que devem ser obtidas consultando a Ficha de Informação de Segurança de Produtos Químicos (FISPQ) e os rótulos, de acordo com o documento?",Identificação do produto e da empresa; Identificação dos perigos; Composição e informação dos ingredientes; Medidas de primeiros socorros; Medidas de combate a incêndio; Medidas de controle para derramamento ou vazamento; Manuseio e armazenamento; Controle da exposição e equipamentos de proteção individual; Propriedades físico-químicas; Estabilidade e reatividade; Informações toxicológicas; Informações ecológicas; Considerações sobre tratamento e disposição; Informações sobre transporte; Regulamentações; Outras informações.,218,[218],1,[1],False,,1,[1],1,1.0,1.0,218.0,True,1,1,0.115799705201789,True,True,True,0,0,0,0,10,798,6805,31.260900735855103,14.040842056274414,0.8109900951385498,0.9002074003219604,0.8532729744911194,A_top10_natural
mistral-small3.1:latest,qwen3,json,38,"Quais são as informações básicas do produto comercial que devem ser obtidas consultando a Ficha de Informação de Segurança de Produtos Químicos (FISPQ) e os rótulos, de acordo com o documento?",Identificação do produto e da empresa; Identificação dos perigos; Composição e informação dos ingredientes; Medidas de primeiros socorros; Medidas de combate a incêndio; Medidas de controle para derramamento ou vazamento; Manuseio e armazenamento; Controle da exposição e equipamentos de proteção individual; Propriedades físico-químicas; Estabilidade e reatividade; Informações toxicológicas; Informações ecológicas; Considerações sobre tratamento e disposição; Informações sobre transporte; Regulamentações; Outras informações.,218,[218],1,[1],False,,1,[1],1,1.0,1.0,218.0,True,1,8,0.0219658075452157,False,True,False,10,10,0,10,10,832,7676,31.260900735855103,14.040842056274414,0.9746760725975036,0.9723285436630248,0.9735009670257568,A_top10_natural
mistral-small3.1:latest,qwen3,regex,39,"Quais são as ações obrigatórias a serem tomadas pela chefia imediata em relação ao manuseio de produtos químicos, de acordo com o documento?","Exigir o cumprimento das boas práticas descritas neste documento; Garantir a capacitação dos trabalhadores sob sua gestão; Proibir a reutilização das embalagens, exceto quando admitido pelo fabricante; Manter identificação e rotulagem original dos produto químico dos serviços de saúde; Manter rotulada toda embalagem de produto químico fracionado.",223,[223],8,[8],False,,1,[1],1,1.0,1.0,223.0,True,9,1,0.115962490811944,True,False,True,0,0,0,0,10,732,7235,62.68666934967041,13.99792766571045,0.80633145570755,0.891053318977356,0.8465780019760132,A_top10_natural
mistral-small3.1:latest,qwen3,json,39,"Quais são as ações obrigatórias a serem tomadas pela chefia imediata em relação ao manuseio de produtos químicos, de acordo com o documento?","Exigir o cumprimento das boas práticas descritas neste documento; Garantir a capacitação dos trabalhadores sob sua gestão; Proibir a reutilização das embalagens, exceto quando admitido pelo fabricante; Manter identificação e rotulagem original dos produto químico dos serviços de saúde; Manter rotulada toda embalagem de produto químico fracionado.",223,[223],8,[8],False,,1,[1],1,1.0,1.0,223.0,True,9,6,0.0625947480227544,False,False,False,10,10,0,10,10,787,7821,62.68666934967041,13.99792766571045,0.9805628061294556,0.9772723913192748,0.9789148569107056,A_top10_natural
mistral-small3.1:latest,qwen3,regex,40,"Quais são as características que o piso do local de armazenamento de produtos químicos deve apresentar, de acordo com o documento?","O piso deve estar limpo, nivelado e possuir característica impermeável.",234,[234],1,[1],False,,3,[3],1,3.0,3.0,234.0,True,1,1,0.0961989759729476,False,True,False,0,0,0,0,10,1806,6050,28.25343108177185,13.995734214782717,0.8342740535736084,0.968615710735321,0.8964396715164185,A_top10_natural
mistral-small3.1:latest,qwen3,json,40,"Quais são as características que o piso do local de armazenamento de produtos químicos deve apresentar, de acordo com o documento?","O piso deve estar limpo, nivelado e possuir característica impermeável.",234,[234],1,[1],False,,3,[3],1,3.0,3.0,234.0,True,1,1,0.0274929617814698,False,True,False,10,10,0,10,10,2031,6779,28.25343108177185,13.995734214782717,0.9999997615814208,0.9999998211860656,0.9999998211860656,A_top10_natural
mistral-small3.1:latest,qwen3,regex,41,"Quais são os Equipamentos de Proteção Individual (EPIs) obrigatórios para manipulação de quimioterápicos, especificando o tipo de luva e o número de pares necessários?","Avental cirúrgico com proteção contra produtos químicos; Luvas para proteção química (exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais); Luvas de procedimento (durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais, exceto para higienização de mãos); Luvas cirúrgicas (dois pares).",243,[243 244],1,[1 2],False,,2,[2 8],2,2.0,2.0,244.0,True,1,4,0.1072718703799182,False,True,False,0,0,0,0,10,1398,6944,37.53663945198059,14.04491662979126,0.6887896060943604,0.5821428298950195,0.6309916973114014,A_top10_natural
mistral-small3.1:latest,qwen3,json,41,"Quais são os Equipamentos de Proteção Individual (EPIs) obrigatórios para manipulação de quimioterápicos, especificando o tipo de luva e o número de pares necessários?","Avental cirúrgico com proteção contra produtos químicos; Luvas para proteção química (exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais); Luvas de procedimento (durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais, exceto para higienização de mãos); Luvas cirúrgicas (dois pares).",243,[243 244],1,[1 2],False,,2,[2 8],2,2.0,2.0,244.0,True,3,10,0.0204824251837139,False,True,False,10,10,0,10,10,1527,7505,37.53663945198059,14.04491662979126,0.7784236669540405,0.5973013639450073,0.6759396195411682,A_top10_natural
mistral-small3.1:latest,qwen3,regex,42,"Quais são os itens que compõem o kit de segurança para derramamento de produtos químicos, de acordo com o documento?","O Kit de derramamento deve ser composto dos seguintes itens: Óculos de segurança; Avental impermeável; Máscara respiratória para proteção contra particulados ou gases ácidos/vapores orgânicos, conforme o caso; Luvas nitrílicas; Dois sacos laranja de 100L; Serragem ou mantas absorventes; Vassoura; Pá.",255,[255],1,[1],False,,5,[5],1,5.0,5.0,255.0,True,1,5,0.0571636984750512,True,True,True,0,0,0,0,10,3003,5953,27.87567138671875,13.996667385101318,0.8932190537452698,0.9144378900527954,0.9037038683891296,A_top10_natural
mistral-small3.1:latest,qwen3,json,42,"Quais são os itens que compõem o kit de segurança para derramamento de produtos químicos, de acordo com o documento?","O Kit de derramamento deve ser composto dos seguintes itens: Óculos de segurança; Avental impermeável; Máscara respiratória para proteção contra particulados ou gases ácidos/vapores orgânicos, conforme o caso; Luvas nitrílicas; Dois sacos laranja de 100L; Serragem ou mantas absorventes; Vassoura; Pá.",255,[255],1,[1],False,,5,[5],1,5.0,5.0,255.0,True,1,2,0.0234889940838911,False,True,False,10,10,0,10,10,3415,6808,27.87567138671875,13.996667385101318,0.962947964668274,0.8840770721435547,0.92182856798172,A_top10_natural
mistral-small3.1:latest,qwen3,regex,43,"De acordo com o documento, quais são os passos para guardar uma máscara N95/PFF2 para posterior reutilização, incluindo a higienização das mãos e o manuseio do envelope?","Higienizar as mãos, conforme POP. CCIH. 001; Identificar o envelope com data e nome completo, deixando o envelope aberto; Calçar luvas de procedimento; Remover a máscara do rosto, retirando-a pelos elásticos. Tomar cuidado para não tocar na superfície interna, além de tocar o mínimo possível na superfície externa; Acondicionar a máscara no interior do envelope sem tocar na superfície externa do mesmo. Os elásticos da máscara não deverão ficar dentro da embalagem. Retirar as luvas e descartar em coletor de resíduo infectante; Higienizar mãos, conforme POP. CCIH. 001; Fechar e guardar o envelope.",265,[265 266],1,[1 2],False,,4,[ 4 10],2,4.0,4.0,266.0,True,2,4,0.1232454472665267,True,True,True,0,0,0,0,10,3096,7106,41.36836004257202,14.07562017440796,0.8670722246170044,0.9198527932167052,0.8926829695701599,A_top10_natural
mistral-small3.1:latest,qwen3,json,43,"De acordo com o documento, quais são os passos para guardar uma máscara N95/PFF2 para posterior reutilização, incluindo a higienização das mãos e o manuseio do envelope?","Higienizar as mãos, conforme POP. CCIH. 001; Identificar o envelope com data e nome completo, deixando o envelope aberto; Calçar luvas de procedimento; Remover a máscara do rosto, retirando-a pelos elásticos. Tomar cuidado para não tocar na superfície interna, além de tocar o mínimo possível na superfície externa; Acondicionar a máscara no interior do envelope sem tocar na superfície externa do mesmo. Os elásticos da máscara não deverão ficar dentro da embalagem. Retirar as luvas e descartar em coletor de resíduo infectante; Higienizar mãos, conforme POP. CCIH. 001; Fechar e guardar o envelope.",265,[265 266],1,[1 2],False,,4,[ 4 10],2,4.0,4.0,266.0,True,1,6,0.0170249559252459,False,True,False,10,10,0,10,10,3311,7578,41.36836004257202,14.07562017440796,0.9574678540229796,0.937989354133606,0.9476284980773926,A_top10_natural
mistral-small3.1:latest,qwen3,regex,44,"Quais os percentuais que definem os níveis ótimo, bom, regular e ruim do Índice de Práticas Seguras (IPS), conforme o documento?",IPS ótimo: > 95% IPS bom: de 86 a 95% IPS regular: de 71 a 85% IPS ruim: ≤ 70%,274,[274],1,[1],False,,9,[9],1,9.0,9.0,274.0,True,1,9,0.0900124461506493,True,True,True,0,0,0,0,10,5411,6003,28.75393915176392,13.976935386657717,0.691020131111145,0.8393008708953857,0.7579766511917114,A_top10_natural
mistral-small3.1:latest,qwen3,json,44,"Quais os percentuais que definem os níveis ótimo, bom, regular e ruim do Índice de Práticas Seguras (IPS), conforme o documento?",IPS ótimo: > 95% IPS bom: de 86 a 95% IPS regular: de 71 a 85% IPS ruim: ≤ 70%,274,[274],1,[1],False,,9,[9],1,9.0,9.0,274.0,True,1,7,0.0164656184854472,False,True,False,10,10,0,10,10,6117,6769,28.75393915176392,13.976935386657717,0.9336721897125244,0.9583837985992432,0.945866584777832,A_top10_natural
mistral-small3.1:latest,qwen3,regex,45,Qual o procedimento a ser seguido caso um colaborador apresente um atestado médico superior a 15 dias?,"Caso atestado seja > 15 dias, passará por consulta com a médica do trabalho para avaliação de atestado médico, encaminhado para o INSS, assistente social faz todos os trâmites legais para o encaminhamento do colaborador e ele será acompanhado pela assistente social e o enfermeiro de saúde mental via telefone até o seu retorno. Quando retornar, deverá passar por avaliação ocupacional pela médica do trabalho. Caso esteja apto para retorno, colaborador será liberado para exercer suas atividades laborais. Caso não esteja apto, médica do trabalho e enfermeiro de saúde mental discutem novamente o caso e avaliam a necessidade de avaliação equipe multiprofissional do canal para devidos encaminhamentos, seguindo os mesmos trâmites supracitados.",284,[284],1,[1],False,,6,[6],1,6.0,6.0,284.0,True,1,9,0.1864140580189996,False,True,False,0,0,0,0,10,3492,5754,31.61249804496765,14.012332439422607,0.8809682130813599,0.8814616203308105,0.8812148571014404,A_top10_natural
mistral-small3.1:latest,qwen3,json,45,Qual o procedimento a ser seguido caso um colaborador apresente um atestado médico superior a 15 dias?,"Caso atestado seja > 15 dias, passará por consulta com a médica do trabalho para avaliação de atestado médico, encaminhado para o INSS, assistente social faz todos os trâmites legais para o encaminhamento do colaborador e ele será acompanhado pela assistente social e o enfermeiro de saúde mental via telefone até o seu retorno. Quando retornar, deverá passar por avaliação ocupacional pela médica do trabalho. Caso esteja apto para retorno, colaborador será liberado para exercer suas atividades laborais. Caso não esteja apto, médica do trabalho e enfermeiro de saúde mental discutem novamente o caso e avaliam a necessidade de avaliação equipe multiprofissional do canal para devidos encaminhamentos, seguindo os mesmos trâmites supracitados.",284,[284],1,[1],False,,6,[6],1,6.0,6.0,284.0,True,1,5,0.0173492296694762,False,True,False,10,10,0,10,10,4032,6643,31.61249804496765,14.012332439422607,0.9725301265716552,0.952048361301422,0.9621802568435668,A_top10_natural
mistral-small3.1:latest,qwen3,regex,46,"De acordo com o documento, quais são as responsabilidades da Unidade de Saúde Ocupacional e Saúde do Trabalhador (USOST) em relação ao controle das fichas de EPI?","A Unidade de Saúde Ocupacional e Saúde do Trabalhador é responsável pelo controle das fichas de EPI, sendo assim periodicamente a USOST deverá: Recolher as Fichas de EPI no Almoxarifado Central; Organizar em ordem alfabética; Confeccionar protocolo de entrega em duas vias, das FICHAS DE EPI, contendo a data da entrega, SIAPE, nome e cargo dos empregados; Entregar as FICHAS DE EPI na Unidade de Administração de Pessoal e recolher uma via do protocolo de entrega assinado; Arquivar o protocolo de entrega em pasta arquivo destinada para este fim.",308,[308 309],1,[1 2],False,,7,[7 9],2,9.0,9.0,308.0,True,1,9,0.0596074040411622,True,True,True,0,0,0,0,10,6154,6827,36.4912326335907,14.034576892852783,0.8862048387527466,0.7760832905769348,0.8274964094161987,A_top10_natural
mistral-small3.1:latest,qwen3,json,46,"De acordo com o documento, quais são as responsabilidades da Unidade de Saúde Ocupacional e Saúde do Trabalhador (USOST) em relação ao controle das fichas de EPI?","A Unidade de Saúde Ocupacional e Saúde do Trabalhador é responsável pelo controle das fichas de EPI, sendo assim periodicamente a USOST deverá: Recolher as Fichas de EPI no Almoxarifado Central; Organizar em ordem alfabética; Confeccionar protocolo de entrega em duas vias, das FICHAS DE EPI, contendo a data da entrega, SIAPE, nome e cargo dos empregados; Entregar as FICHAS DE EPI na Unidade de Administração de Pessoal e recolher uma via do protocolo de entrega assinado; Arquivar o protocolo de entrega em pasta arquivo destinada para este fim.",308,[308 309],1,[1 2],False,,7,[7 9],2,9.0,9.0,308.0,True,1,5,0.0213423559980583,False,True,False,10,10,0,10,10,6649,7371,36.4912326335907,14.034576892852783,0.8792073726654053,0.7636873722076416,0.8173860311508179,A_top10_natural
mistral-small3.1:latest,qwen3,regex,47,"Quais são os objetivos da Gerência de Ensino e Pesquisa (GEP) no Hospital Escola da UFPel, conforme descrito no documento?",São objetivos da GEP: auxiliar na formação de recursos humanos nas atividades de ensino desenvolvidas no HE; ampliar o conhecimento e inovação tecnológica através do incentivo à pesquisa; favorecer o desenvolvimento de atividades de extensão universitária.,316,[316],1,[1],False,,4,[4],1,2.0,2.0,408.0,False,5,5,0.1400108811663813,False,True,False,0,0,0,0,10,1203,5991,38.55386209487915,13.977249145507812,0.6473491787910461,0.6790595650672913,0.662825345993042,A_top10_natural
mistral-small3.1:latest,qwen3,json,47,"Quais são os objetivos da Gerência de Ensino e Pesquisa (GEP) no Hospital Escola da UFPel, conforme descrito no documento?",São objetivos da GEP: auxiliar na formação de recursos humanos nas atividades de ensino desenvolvidas no HE; ampliar o conhecimento e inovação tecnológica através do incentivo à pesquisa; favorecer o desenvolvimento de atividades de extensão universitária.,316,[316],1,[1],False,,4,[4],1,2.0,2.0,408.0,False,7,2,0.030797911917034,False,True,True,10,10,0,10,10,1342,6617,38.55386209487915,13.977249145507812,0.6336867809295654,0.6268665194511414,0.6302582025527954,A_top10_natural
mistral-small3.1:latest,qwen3,regex,48,"Qual o endereço eletrônico para acessar a área de ensino do site do Hospital Escola, conforme descrito no documento?",https://www.gov.br/ebserh/pt-br/hospitais-universitarios/regiao-sul/he-ufpel/ensino-e-pesquisa,319,[319],1,[1],False,,3,[3],1,1.0,1.0,484.0,False,4,3,0.0357166096509899,True,True,False,0,0,0,0,10,619,5949,28.711347103118896,13.978188514709473,0.6089757680892944,0.6730189919471741,0.6393976807594299,A_top10_natural
mistral-small3.1:latest,qwen3,json,48,"Qual o endereço eletrônico para acessar a área de ensino do site do Hospital Escola, conforme descrito no documento?",https://www.gov.br/ebserh/pt-br/hospitais-universitarios/regiao-sul/he-ufpel/ensino-e-pesquisa,319,[319],1,[1],False,,3,[3],1,1.0,1.0,484.0,False,4,3,0.0045847555746149,True,True,False,10,10,0,10,10,674,6773,28.711347103118896,13.978188514709473,0.7101598978042603,0.6211482286453247,0.6626784205436707,A_top10_natural
mistral-small3.1:latest,qwen3,regex,49,Quais são os horários de funcionamento do restaurante Bandejão e quais os procedimentos para o agendamento das refeições de almoço aos domingos e feriados e jantar diariamente?,"O almoço é servido no restaurante Bandejão das 11h30 às 14h, de segunda a sábado. Aos domingos e feriados, o almoço é servido na copa do HE e requer adesão prévia no sábado ou na véspera do feriado. Para o jantar, a adesão deve ser feita diariamente até às 13h30 do mesmo dia ou pode ser realizada a adesão programada por semana, entrando em contato pelo telefone 3284. 4961 (ligação externa) ou ramal 4961 (ligação interna) - Copa Central.",325,[325 326],1,[1 3],False,,2,[ 2 10],2,,,,False,0,1,0.1617506582872011,False,True,False,0,0,0,0,10,6550,6550,40.23661708831787,14.012959480285645,0.5115734338760376,0.3772870898246765,0.4342864751815796,A_top10_natural
mistral-small3.1:latest,qwen3,json,49,Quais são os horários de funcionamento do restaurante Bandejão e quais os procedimentos para o agendamento das refeições de almoço aos domingos e feriados e jantar diariamente?,"O almoço é servido no restaurante Bandejão das 11h30 às 14h, de segunda a sábado. Aos domingos e feriados, o almoço é servido na copa do HE e requer adesão prévia no sábado ou na véspera do feriado. Para o jantar, a adesão deve ser feita diariamente até às 13h30 do mesmo dia ou pode ser realizada a adesão programada por semana, entrando em contato pelo telefone 3284. 4961 (ligação externa) ou ramal 4961 (ligação interna) - Copa Central.",325,[325 326],1,[1 3],False,,2,[ 2 10],2,,,,False,0,6,0.0126212595020082,False,True,False,10,10,0,10,10,6941,6941,40.23661708831787,14.012959480285645,0.5115734338760376,0.3772870898246765,0.4342864751815796,A_top10_natural
