modelo,retriever,criterio,pergunta_idx,pergunta,resposta_gabarito,id_chunk_gold,ids_chunk_gold_todos,posicao_gold_no_ranking_natural,posicoes_todos_golds_natural,gold_foi_reposicionado_no_top10,id_chunk_removido_na_substituicao,posicao_gold_no_top10_final,posicoes_golds_no_top10,n_golds_no_top10,D_embaralhado,D_embaralhado_regra_alternativa,id_chunk_D,acertou_chunk_gold,n_posicoes_validas,posicao_min_entropia,entropia_minima,min_entropia_e_gold,max_similaridade_e_gold,concordancia_D_entropia,n_pos_conformes,n_pos_json_estrito,n_pos_formato_invalido,n_pos_janela_json_alinhada,n_inferencias,eta_tokens_ate_D,eta_tokens_total_10,tempo_segundos,vram_pico_gb,S_bertscore_p,S_bertscore_r,S_bertscore_f1,estrato
mistral-small3.1:latest,e5small,regex,31,"De acordo com o documento, quais são os objetivos do manual aplicável ao Hospital Escola da Universidade Federal de Pelotas (HE-UFPel) e setores sob gestão da Empresa Brasileira de Serviços Hospitalares – EBSERH?","Este manual é aplicável para o Hospital Escola da Universidade Federal de Pelotas (HE-UFPel), setores e frentes de trabalho sob a gestão da Empresa Brasileira de Serviços Hospitalares – EBSERH, tendo como objetivos: identificar os perigos, riscos e medidas preventivas de controle implementadas nas atividades; assegurar que os trabalhos potencialmente perigosos sejam executados dentro de padrões aceitáveis de segurança; garantir a prévia coordenação e comunicação entre os empregados, áreas solicitantes e executantes desses serviços não rotineiros, evitando que incidentes ocorram.",148,[148],3,[3],False,,9,[9],1,2.0,2.0,372.0,False,6,8,0.1272549582776264,False,False,False,0,0,0,0,10,1338,6604,67.47574853897095,14.022744178771973,0.6244596242904663,0.573521077632904,0.5979074239730835,A_top10_natural
mistral-small3.1:latest,e5small,json,31,"De acordo com o documento, quais são os objetivos do manual aplicável ao Hospital Escola da Universidade Federal de Pelotas (HE-UFPel) e setores sob gestão da Empresa Brasileira de Serviços Hospitalares – EBSERH?","Este manual é aplicável para o Hospital Escola da Universidade Federal de Pelotas (HE-UFPel), setores e frentes de trabalho sob a gestão da Empresa Brasileira de Serviços Hospitalares – EBSERH, tendo como objetivos: identificar os perigos, riscos e medidas preventivas de controle implementadas nas atividades; assegurar que os trabalhos potencialmente perigosos sejam executados dentro de padrões aceitáveis de segurança; garantir a prévia coordenação e comunicação entre os empregados, áreas solicitantes e executantes desses serviços não rotineiros, evitando que incidentes ocorram.",148,[148],3,[3],False,,9,[9],1,2.0,2.0,372.0,False,7,2,0.0167409269255585,False,False,True,10,10,0,10,10,1518,7271,67.47574853897095,14.022744178771973,0.6051086187362671,0.559293270111084,0.5812996029853821,A_top10_natural
mistral-small3.1:latest,e5small,regex,32,"Quais são as responsabilidades do Responsável pela área EBSERH, de acordo com o documento fornecido?","Cumprir e fiscalizar as diretrizes do presente procedimento; acompanhar e orientar a equipe de trabalho quanto ao seguimento das diretrizes do procedimento, fornecendo os recursos necessários; validar a PTR junto aos responsáveis pela execução do trabalho; comunicar os envolvidos e gestores de áreas sobre a realização dos serviços realizados; comunicar imediatamente, ao responsável pela execução, qualquer necessidade de mudanças no procedimento de trabalho estabelecido durante a execução do mesmo; revisar e aprovar a ASTC, juntamente com o responsável executante e profissional de segurança do trabalho; ser diretamente responsável pela área em que o trabalho será conduzido; conhecer e compreender o programa de trabalho e como ele será desenvolvido; conhecer a área e os riscos potenciais associados ao processo e aos equipamentos; assegurar que todas as precauções de segurança sejam apropriadamente implementadas antes da assinatura e liberação da permissão; tornar a área segura para trabalho; garantir que o local de trabalho seja inspecionado após sua conclusão, para verificar a limpeza e o retorno às condições normais de operação; assinar a permissão na abertura e fechamento dos trabalhos, certificando-se de que os itens obrigatórios para conclusão da PTR foram cumpridos (inspeção “in loco”); atentar às recomendações provenientes do serviço de Segurança do Trabalho e implementar as ações preventivas/corretivas necessárias.",156,[156],1,[1],False,,1,[1],1,1.0,1.0,156.0,True,4,5,0.1814491681114304,False,True,False,0,0,0,0,10,733,5898,68.7378761768341,14.089343070983888,0.846607506275177,0.7495163679122925,0.7951089143753052,A_top10_natural
mistral-small3.1:latest,e5small,json,32,"Quais são as responsabilidades do Responsável pela área EBSERH, de acordo com o documento fornecido?","Cumprir e fiscalizar as diretrizes do presente procedimento; acompanhar e orientar a equipe de trabalho quanto ao seguimento das diretrizes do procedimento, fornecendo os recursos necessários; validar a PTR junto aos responsáveis pela execução do trabalho; comunicar os envolvidos e gestores de áreas sobre a realização dos serviços realizados; comunicar imediatamente, ao responsável pela execução, qualquer necessidade de mudanças no procedimento de trabalho estabelecido durante a execução do mesmo; revisar e aprovar a ASTC, juntamente com o responsável executante e profissional de segurança do trabalho; ser diretamente responsável pela área em que o trabalho será conduzido; conhecer e compreender o programa de trabalho e como ele será desenvolvido; conhecer a área e os riscos potenciais associados ao processo e aos equipamentos; assegurar que todas as precauções de segurança sejam apropriadamente implementadas antes da assinatura e liberação da permissão; tornar a área segura para trabalho; garantir que o local de trabalho seja inspecionado após sua conclusão, para verificar a limpeza e o retorno às condições normais de operação; assinar a permissão na abertura e fechamento dos trabalhos, certificando-se de que os itens obrigatórios para conclusão da PTR foram cumpridos (inspeção “in loco”); atentar às recomendações provenientes do serviço de Segurança do Trabalho e implementar as ações preventivas/corretivas necessárias.",156,[156],1,[1],False,,1,[1],1,1.0,1.0,156.0,True,4,6,0.0204540158070316,False,True,False,10,10,0,10,10,800,6646,68.7378761768341,14.089343070983888,0.9720814824104308,0.7942900657653809,0.8742381930351257,A_top10_natural
mistral-small3.1:latest,e5small,regex,33,"Quais são os exemplos de atividades rotineiras de baixo risco que são isentas de Permissão de Trabalho de Risco (PTR), de acordo com o documento?","Exemplos de atividades rotineiras, classificadas de baixo risco: atividades de almoxarifado; atividades médicas/assistenciais; transporte manual de peças; atividades rotineiras executadas dentro da oficina de manutenção/elétrica; preservação, higienização de equipamentos estáticos.",165,[165],1,[1],False,,9,[9],1,8.0,8.0,164.0,False,2,9,0.1297065744060091,True,True,False,0,0,0,0,10,4584,5801,39.6286563873291,13.976773262023926,0.53727126121521,0.6209977865219116,0.5761083960533142,A_top10_natural
mistral-small3.1:latest,e5small,json,33,"Quais são os exemplos de atividades rotineiras de baixo risco que são isentas de Permissão de Trabalho de Risco (PTR), de acordo com o documento?","Exemplos de atividades rotineiras, classificadas de baixo risco: atividades de almoxarifado; atividades médicas/assistenciais; transporte manual de peças; atividades rotineiras executadas dentro da oficina de manutenção/elétrica; preservação, higienização de equipamentos estáticos.",165,[165],1,[1],False,,9,[9],1,9.0,9.0,165.0,True,1,4,0.0198717151096471,False,True,False,10,10,0,10,10,5919,6578,39.6286563873291,13.976773262023926,0.9425497055053712,0.8704477548599243,0.9050650000572203,A_top10_natural
mistral-small3.1:latest,e5small,regex,34,"Quais são os documentos necessários para a execução de trabalhos a quente, conforme descrito no texto?","Para estas atividades é necessário a abertura de PTR, juntamente com APR e preenchimento do Formulário USOST-029 - Autorização para trabalho a quente (disponível no site do HE -> Sistemas -> ADS Hospitalar -> Documentos -> USOST - Unidade de Saúde Ocupacional e Segurança do Trabalho).",170,[170],1,[1],False,,7,[7],1,7.0,7.0,170.0,True,2,2,0.1175651734753046,False,True,False,0,0,0,0,10,3506,4926,33.60342025756836,13.967844009399414,0.8695907592773438,0.6993928551673889,0.7752606272697449,A_top10_natural
mistral-small3.1:latest,e5small,json,34,"Quais são os documentos necessários para a execução de trabalhos a quente, conforme descrito no texto?","Para estas atividades é necessário a abertura de PTR, juntamente com APR e preenchimento do Formulário USOST-029 - Autorização para trabalho a quente (disponível no site do HE -> Sistemas -> ADS Hospitalar -> Documentos -> USOST - Unidade de Saúde Ocupacional e Segurança do Trabalho).",170,[170],1,[1],False,,7,[7],1,7.0,7.0,170.0,True,2,5,0.0208521795535819,False,True,False,10,10,0,10,10,4105,5795,33.60342025756836,13.967844009399414,0.8587740659713745,0.5990095138549805,0.7057479023933411,A_top10_natural
mistral-small3.1:latest,e5small,regex,35,"Quais são os procedimentos de encerramento da Permissão de Trabalho (PTR), incluindo o que acontece com as vias do documento após a conclusão do serviço, conforme descrito no documento?","Após o término da atividade, da organização e limpeza da frente de trabalho e retirada dos bloqueios utilizados, quando aplicável, os responsáveis da área e execução devem assinar e datar o campo de encerramento. A primeira via deve ficar com o responsável pela execução do serviço que deve realizar o registro do documento no GLPI e a segunda via deve ficar na frente do serviço onde ocorre a atividade até o término das atividades. Após a conclusão do serviço as vias da PTR devem ser entregues à USOST para arquivamento.",183,[183 184],10,[10 14],False,,3,[3],1,2.0,2.0,164.0,False,2,5,0.1321028387377737,False,False,False,0,0,0,0,10,1333,6391,71.23988890647888,13.983448028564451,0.794798731803894,0.6924344301223755,0.7400937676429749,A_top10_natural
mistral-small3.1:latest,e5small,json,35,"Quais são os procedimentos de encerramento da Permissão de Trabalho (PTR), incluindo o que acontece com as vias do documento após a conclusão do serviço, conforme descrito no documento?","Após o término da atividade, da organização e limpeza da frente de trabalho e retirada dos bloqueios utilizados, quando aplicável, os responsáveis da área e execução devem assinar e datar o campo de encerramento. A primeira via deve ficar com o responsável pela execução do serviço que deve realizar o registro do documento no GLPI e a segunda via deve ficar na frente do serviço onde ocorre a atividade até o término das atividades. Após a conclusão do serviço as vias da PTR devem ser entregues à USOST para arquivamento.",183,[183 184],10,[10 14],False,,3,[3],1,1.0,1.0,159.0,False,3,6,0.0254803373986347,False,False,False,10,10,0,10,10,756,6745,71.23988890647888,13.983448028564451,0.6300387382507324,0.6191887855529785,0.6245666146278381,A_top10_natural
mistral-small3.1:latest,e5small,regex,36,"Quais são as informações contidas nos formulários utilizados nas inspeções de Ordem, Limpeza e Arrumação (OLA), de acordo com o documento?","Todos os formulários possuem campos para preenchimento das seguintes informações: local, data da inspeção, responsável pelo local ou serviço e responsável pela inspeção, além da nota e comentários de cada item.",192,[192],3,[3],False,,2,[2],1,2.0,2.0,192.0,True,1,2,0.1007494754885556,True,False,True,0,0,0,0,10,1028,4423,30.64031553268433,13.97708797454834,0.8333103656768799,0.9497964382171632,0.8877485394477844,A_top10_natural
mistral-small3.1:latest,e5small,json,36,"Quais são as informações contidas nos formulários utilizados nas inspeções de Ordem, Limpeza e Arrumação (OLA), de acordo com o documento?","Todos os formulários possuem campos para preenchimento das seguintes informações: local, data da inspeção, responsável pelo local ou serviço e responsável pela inspeção, além da nota e comentários de cada item.",192,[192],3,[3],False,,2,[2],1,2.0,2.0,192.0,True,1,3,0.0295410154027525,False,False,False,10,10,0,10,10,1178,5317,30.64031553268433,13.97708797454834,0.9004149436950684,0.7327558398246765,0.8079795241355896,A_top10_natural
mistral-small3.1:latest,e5small,regex,37,"Quais são os exemplos de mistura química líquida, sólida e gasosa citados no documento?","Exemplo de mistura química líquida: hipoclorito, álcool, formaldeído e outros. Exemplo de mistura química sólida: Barra funcional Violeta Genciana, sabão em barra, ácido peracético em pó e outros. Exemplo de mistura química gassosa: Ar comprimido, oxigênio comprimido, gás liquefeito de petróleo e outros.",196,[196 197],8,[ 8 17],False,,10,[10],1,1.0,1.0,239.0,False,10,2,0.2215294425288448,False,False,False,0,0,0,0,10,624,6112,78.68332743644714,13.974327564239502,0.7420865297317505,0.6887269020080566,0.7144116759300232,A_top10_natural
mistral-small3.1:latest,e5small,json,37,"Quais são os exemplos de mistura química líquida, sólida e gasosa citados no documento?","Exemplo de mistura química líquida: hipoclorito, álcool, formaldeído e outros. Exemplo de mistura química sólida: Barra funcional Violeta Genciana, sabão em barra, ácido peracético em pó e outros. Exemplo de mistura química gassosa: Ar comprimido, oxigênio comprimido, gás liquefeito de petróleo e outros.",196,[196 197],8,[ 8 17],False,,10,[10],1,2.0,2.0,259.0,False,8,2,0.2959140833700076,False,False,True,10,10,0,10,10,1368,6894,78.68332743644714,13.974327564239502,0.9292300939559937,0.8346600532531738,0.879409909248352,A_top10_natural
mistral-small3.1:latest,e5small,regex,38,"Quais são as informações básicas do produto comercial que devem ser obtidas consultando a Ficha de Informação de Segurança de Produtos Químicos (FISPQ) e os rótulos, de acordo com o documento?",Identificação do produto e da empresa; Identificação dos perigos; Composição e informação dos ingredientes; Medidas de primeiros socorros; Medidas de combate a incêndio; Medidas de controle para derramamento ou vazamento; Manuseio e armazenamento; Controle da exposição e equipamentos de proteção individual; Propriedades físico-químicas; Estabilidade e reatividade; Informações toxicológicas; Informações ecológicas; Considerações sobre tratamento e disposição; Informações sobre transporte; Regulamentações; Outras informações.,218,[218],1,[1],False,,1,[1],1,1.0,1.0,218.0,True,1,1,0.1193015829485375,True,True,True,0,0,0,0,10,798,5125,42.084617137908936,14.000544548034668,0.8109900951385498,0.9002074003219604,0.8532729744911194,A_top10_natural
mistral-small3.1:latest,e5small,json,38,"Quais são as informações básicas do produto comercial que devem ser obtidas consultando a Ficha de Informação de Segurança de Produtos Químicos (FISPQ) e os rótulos, de acordo com o documento?",Identificação do produto e da empresa; Identificação dos perigos; Composição e informação dos ingredientes; Medidas de primeiros socorros; Medidas de combate a incêndio; Medidas de controle para derramamento ou vazamento; Manuseio e armazenamento; Controle da exposição e equipamentos de proteção individual; Propriedades físico-químicas; Estabilidade e reatividade; Informações toxicológicas; Informações ecológicas; Considerações sobre tratamento e disposição; Informações sobre transporte; Regulamentações; Outras informações.,218,[218],1,[1],False,,1,[1],1,1.0,1.0,218.0,True,1,9,0.0207076248797503,False,True,False,10,10,0,10,10,832,5996,42.084617137908936,14.000544548034668,0.9746760725975036,0.9723285436630248,0.9735009670257568,A_top10_natural
mistral-small3.1:latest,e5small,regex,39,"Quais são as ações obrigatórias a serem tomadas pela chefia imediata em relação ao manuseio de produtos químicos, de acordo com o documento?","Exigir o cumprimento das boas práticas descritas neste documento; Garantir a capacitação dos trabalhadores sob sua gestão; Proibir a reutilização das embalagens, exceto quando admitido pelo fabricante; Manter identificação e rotulagem original dos produto químico dos serviços de saúde; Manter rotulada toda embalagem de produto químico fracionado.",223,[223],11,[11],True,231.0,6,[6],1,3.0,3.0,207.0,False,5,3,0.1160836938011925,False,False,True,0,0,0,0,10,1572,6230,75.35707545280457,13.98462963104248,0.80633145570755,0.891053318977356,0.8465780019760132,B_reposicionado
mistral-small3.1:latest,e5small,json,39,"Quais são as ações obrigatórias a serem tomadas pela chefia imediata em relação ao manuseio de produtos químicos, de acordo com o documento?","Exigir o cumprimento das boas práticas descritas neste documento; Garantir a capacitação dos trabalhadores sob sua gestão; Proibir a reutilização das embalagens, exceto quando admitido pelo fabricante; Manter identificação e rotulagem original dos produto químico dos serviços de saúde; Manter rotulada toda embalagem de produto químico fracionado.",223,[223],11,[11],True,231.0,6,[6],1,3.0,3.0,207.0,False,4,1,0.0185349793014624,False,False,False,10,10,0,10,10,1813,6765,75.35707545280457,13.98462963104248,0.9805628061294556,0.9772723913192748,0.9789148569107056,B_reposicionado
mistral-small3.1:latest,e5small,regex,40,"Quais são as características que o piso do local de armazenamento de produtos químicos deve apresentar, de acordo com o documento?","O piso deve estar limpo, nivelado e possuir característica impermeável.",234,[234],1,[1],False,,3,[3],1,3.0,3.0,234.0,True,1,4,0.0973688374302582,False,True,False,0,0,0,0,10,1948,6778,39.09359884262085,14.02685546875,0.8342740535736084,0.968615710735321,0.8964396715164185,A_top10_natural
mistral-small3.1:latest,e5small,json,40,"Quais são as características que o piso do local de armazenamento de produtos químicos deve apresentar, de acordo com o documento?","O piso deve estar limpo, nivelado e possuir característica impermeável.",234,[234],1,[1],False,,3,[3],1,3.0,3.0,234.0,True,1,2,0.0283316879914226,False,True,False,10,10,0,10,10,2173,7507,39.09359884262085,14.02685546875,0.9999997615814208,0.9999998211860656,0.9999998211860656,A_top10_natural
mistral-small3.1:latest,e5small,regex,41,"Quais são os Equipamentos de Proteção Individual (EPIs) obrigatórios para manipulação de quimioterápicos, especificando o tipo de luva e o número de pares necessários?","Avental cirúrgico com proteção contra produtos químicos; Luvas para proteção química (exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais); Luvas de procedimento (durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais, exceto para higienização de mãos); Luvas cirúrgicas (dois pares).",243,[243 244],1,[1 2],False,,2,[2 8],2,2.0,2.0,244.0,True,1,9,0.1086957408842863,False,True,False,0,0,0,0,10,1184,5695,51.692965030670166,13.99090576171875,0.705293595790863,0.5806636810302734,0.636939287185669,A_top10_natural
mistral-small3.1:latest,e5small,json,41,"Quais são os Equipamentos de Proteção Individual (EPIs) obrigatórios para manipulação de quimioterápicos, especificando o tipo de luva e o número de pares necessários?","Avental cirúrgico com proteção contra produtos químicos; Luvas para proteção química (exceto durante uso de soluções como álcool, clorexidina e outras de atividades médicas assistenciais); Luvas de procedimento (durante atendimento com uso de soluções como álcool, clorexidina, administração de quimioterápicos e outras atividades médicas assistenciais, exceto para higienização de mãos); Luvas cirúrgicas (dois pares).",243,[243 244],1,[1 2],False,,2,[2 8],2,2.0,2.0,244.0,True,2,3,0.0166891693502706,False,True,False,10,10,0,10,10,1319,6224,51.692965030670166,13.99090576171875,0.7784236669540405,0.5973013639450073,0.6759396195411682,A_top10_natural
mistral-small3.1:latest,e5small,regex,42,"Quais são os itens que compõem o kit de segurança para derramamento de produtos químicos, de acordo com o documento?","O Kit de derramamento deve ser composto dos seguintes itens: Óculos de segurança; Avental impermeável; Máscara respiratória para proteção contra particulados ou gases ácidos/vapores orgânicos, conforme o caso; Luvas nitrílicas; Dois sacos laranja de 100L; Serragem ou mantas absorventes; Vassoura; Pá.",255,[255],1,[1],False,,5,[5],1,5.0,5.0,255.0,True,1,5,0.0575601038493914,True,True,True,0,0,0,0,10,2837,5335,39.25686478614807,13.98019027709961,0.8932190537452698,0.9144378900527954,0.9037038683891296,A_top10_natural
mistral-small3.1:latest,e5small,json,42,"Quais são os itens que compõem o kit de segurança para derramamento de produtos químicos, de acordo com o documento?","O Kit de derramamento deve ser composto dos seguintes itens: Óculos de segurança; Avental impermeável; Máscara respiratória para proteção contra particulados ou gases ácidos/vapores orgânicos, conforme o caso; Luvas nitrílicas; Dois sacos laranja de 100L; Serragem ou mantas absorventes; Vassoura; Pá.",255,[255],1,[1],False,,5,[5],1,5.0,5.0,255.0,True,1,8,0.0231382374020706,False,True,False,10,10,0,10,10,3234,6175,39.25686478614807,13.98019027709961,0.962947964668274,0.8840770721435547,0.92182856798172,A_top10_natural
mistral-small3.1:latest,e5small,regex,43,"De acordo com o documento, quais são os passos para guardar uma máscara N95/PFF2 para posterior reutilização, incluindo a higienização das mãos e o manuseio do envelope?","Higienizar as mãos, conforme POP. CCIH. 001; Identificar o envelope com data e nome completo, deixando o envelope aberto; Calçar luvas de procedimento; Remover a máscara do rosto, retirando-a pelos elásticos. Tomar cuidado para não tocar na superfície interna, além de tocar o mínimo possível na superfície externa; Acondicionar a máscara no interior do envelope sem tocar na superfície externa do mesmo. Os elásticos da máscara não deverão ficar dentro da embalagem. Retirar as luvas e descartar em coletor de resíduo infectante; Higienizar mãos, conforme POP. CCIH. 001; Fechar e guardar o envelope.",265,[265 266],3,[ 3 31],False,,3,[3],1,3.0,3.0,265.0,True,1,8,0.1308553760165523,False,False,False,0,0,0,0,10,1785,5084,41.36193132400513,14.016683101654053,0.6237189769744873,0.6144571900367737,0.6190534234046936,A_top10_natural
mistral-small3.1:latest,e5small,json,43,"De acordo com o documento, quais são os passos para guardar uma máscara N95/PFF2 para posterior reutilização, incluindo a higienização das mãos e o manuseio do envelope?","Higienizar as mãos, conforme POP. CCIH. 001; Identificar o envelope com data e nome completo, deixando o envelope aberto; Calçar luvas de procedimento; Remover a máscara do rosto, retirando-a pelos elásticos. Tomar cuidado para não tocar na superfície interna, além de tocar o mínimo possível na superfície externa; Acondicionar a máscara no interior do envelope sem tocar na superfície externa do mesmo. Os elásticos da máscara não deverão ficar dentro da embalagem. Retirar as luvas e descartar em coletor de resíduo infectante; Higienizar mãos, conforme POP. CCIH. 001; Fechar e guardar o envelope.",265,[265 266],3,[ 3 31],False,,3,[3],1,,,,False,0,4,0.0190707000484425,False,False,False,10,10,0,10,10,5781,5781,41.36193132400513,14.016683101654053,0.5183098316192627,0.3821867108345032,0.4399597942829132,A_top10_natural
mistral-small3.1:latest,e5small,regex,44,"Quais os percentuais que definem os níveis ótimo, bom, regular e ruim do Índice de Práticas Seguras (IPS), conforme o documento?",IPS ótimo: > 95% IPS bom: de 86 a 95% IPS regular: de 71 a 85% IPS ruim: ≤ 70%,274,[274],9,[9],False,,5,[5],1,5.0,5.0,274.0,True,1,5,0.0899833253963151,True,False,True,0,0,0,0,10,2524,4819,34.75739812850952,13.980034828186035,0.691020131111145,0.8393008708953857,0.7579766511917114,A_top10_natural
mistral-small3.1:latest,e5small,json,44,"Quais os percentuais que definem os níveis ótimo, bom, regular e ruim do Índice de Práticas Seguras (IPS), conforme o documento?",IPS ótimo: > 95% IPS bom: de 86 a 95% IPS regular: de 71 a 85% IPS ruim: ≤ 70%,274,[274],9,[9],False,,5,[5],1,5.0,5.0,274.0,True,1,9,0.0189762622718593,False,False,False,10,10,0,10,10,2924,5684,34.75739812850952,13.980034828186035,0.9336721897125244,0.9583837985992432,0.945866584777832,A_top10_natural
mistral-small3.1:latest,e5small,regex,45,Qual o procedimento a ser seguido caso um colaborador apresente um atestado médico superior a 15 dias?,"Caso atestado seja > 15 dias, passará por consulta com a médica do trabalho para avaliação de atestado médico, encaminhado para o INSS, assistente social faz todos os trâmites legais para o encaminhamento do colaborador e ele será acompanhado pela assistente social e o enfermeiro de saúde mental via telefone até o seu retorno. Quando retornar, deverá passar por avaliação ocupacional pela médica do trabalho. Caso esteja apto para retorno, colaborador será liberado para exercer suas atividades laborais. Caso não esteja apto, médica do trabalho e enfermeiro de saúde mental discutem novamente o caso e avaliam a necessidade de avaliação equipe multiprofissional do canal para devidos encaminhamentos, seguindo os mesmos trâmites supracitados.",284,[284],1,[1],False,,6,[6],1,6.0,6.0,284.0,True,1,1,0.1853896790169528,False,True,False,0,0,0,0,10,3423,5666,47.51790809631348,14.00443983078003,0.8589016199111938,0.871638298034668,0.8652231097221375,A_top10_natural
mistral-small3.1:latest,e5small,json,45,Qual o procedimento a ser seguido caso um colaborador apresente um atestado médico superior a 15 dias?,"Caso atestado seja > 15 dias, passará por consulta com a médica do trabalho para avaliação de atestado médico, encaminhado para o INSS, assistente social faz todos os trâmites legais para o encaminhamento do colaborador e ele será acompanhado pela assistente social e o enfermeiro de saúde mental via telefone até o seu retorno. Quando retornar, deverá passar por avaliação ocupacional pela médica do trabalho. Caso esteja apto para retorno, colaborador será liberado para exercer suas atividades laborais. Caso não esteja apto, médica do trabalho e enfermeiro de saúde mental discutem novamente o caso e avaliam a necessidade de avaliação equipe multiprofissional do canal para devidos encaminhamentos, seguindo os mesmos trâmites supracitados.",284,[284],1,[1],False,,6,[6],1,6.0,6.0,284.0,True,1,2,0.0170182599573639,False,True,False,10,10,0,10,10,3906,6521,47.51790809631348,14.00443983078003,0.9725301265716552,0.952048361301422,0.9621802568435668,A_top10_natural
mistral-small3.1:latest,e5small,regex,46,"De acordo com o documento, quais são as responsabilidades da Unidade de Saúde Ocupacional e Saúde do Trabalhador (USOST) em relação ao controle das fichas de EPI?","A Unidade de Saúde Ocupacional e Saúde do Trabalhador é responsável pelo controle das fichas de EPI, sendo assim periodicamente a USOST deverá: Recolher as Fichas de EPI no Almoxarifado Central; Organizar em ordem alfabética; Confeccionar protocolo de entrega em duas vias, das FICHAS DE EPI, contendo a data da entrega, SIAPE, nome e cargo dos empregados; Entregar as FICHAS DE EPI na Unidade de Administração de Pessoal e recolher uma via do protocolo de entrega assinado; Arquivar o protocolo de entrega em pasta arquivo destinada para este fim.",308,[308 309],18,[ 18 124],True,430.0,1,[1],1,1.0,1.0,308.0,True,1,1,0.0572761281022394,True,False,True,0,0,0,0,10,688,5959,47.34208846092224,14.002849102020264,0.8862048387527466,0.7760832905769348,0.8274964094161987,B_reposicionado
mistral-small3.1:latest,e5small,json,46,"De acordo com o documento, quais são as responsabilidades da Unidade de Saúde Ocupacional e Saúde do Trabalhador (USOST) em relação ao controle das fichas de EPI?","A Unidade de Saúde Ocupacional e Saúde do Trabalhador é responsável pelo controle das fichas de EPI, sendo assim periodicamente a USOST deverá: Recolher as Fichas de EPI no Almoxarifado Central; Organizar em ordem alfabética; Confeccionar protocolo de entrega em duas vias, das FICHAS DE EPI, contendo a data da entrega, SIAPE, nome e cargo dos empregados; Entregar as FICHAS DE EPI na Unidade de Administração de Pessoal e recolher uma via do protocolo de entrega assinado; Arquivar o protocolo de entrega em pasta arquivo destinada para este fim.",308,[308 309],18,[ 18 124],True,430.0,1,[1],1,1.0,1.0,308.0,True,1,5,0.0163410570510843,False,False,False,10,10,0,10,10,771,6621,47.34208846092224,14.002849102020264,0.8792073726654053,0.7636873722076416,0.8173860311508179,B_reposicionado
mistral-small3.1:latest,e5small,regex,47,"Quais são os objetivos da Gerência de Ensino e Pesquisa (GEP) no Hospital Escola da UFPel, conforme descrito no documento?",São objetivos da GEP: auxiliar na formação de recursos humanos nas atividades de ensino desenvolvidas no HE; ampliar o conhecimento e inovação tecnológica através do incentivo à pesquisa; favorecer o desenvolvimento de atividades de extensão universitária.,316,[316],7,[7],False,,7,[7],1,1.0,1.0,394.0,False,3,9,0.1374326196120819,False,False,False,0,0,0,0,10,598,5772,49.93435406684876,13.972923278808594,0.6026570200920105,0.6303099393844604,0.6161733865737915,A_top10_natural
mistral-small3.1:latest,e5small,json,47,"Quais são os objetivos da Gerência de Ensino e Pesquisa (GEP) no Hospital Escola da UFPel, conforme descrito no documento?",São objetivos da GEP: auxiliar na formação de recursos humanos nas atividades de ensino desenvolvidas no HE; ampliar o conhecimento e inovação tecnológica através do incentivo à pesquisa; favorecer o desenvolvimento de atividades de extensão universitária.,316,[316],7,[7],False,,7,[7],1,1.0,1.0,394.0,False,5,3,0.0290024497259186,False,False,False,10,10,0,10,10,687,6518,49.93435406684876,13.972923278808594,0.5630688667297363,0.5865872502326965,0.5745875239372253,A_top10_natural
mistral-small3.1:latest,e5small,regex,48,"Qual o endereço eletrônico para acessar a área de ensino do site do Hospital Escola, conforme descrito no documento?",https://www.gov.br/ebserh/pt-br/hospitais-universitarios/regiao-sul/he-ufpel/ensino-e-pesquisa,319,[319],1,[1],False,,3,[3],1,3.0,3.0,319.0,True,2,3,0.036244098257157,True,True,True,0,0,0,0,10,1843,5923,34.37411284446716,13.988438606262209,0.8325399160385132,0.952753245830536,0.8885992765426636,A_top10_natural
mistral-small3.1:latest,e5small,json,48,"Qual o endereço eletrônico para acessar a área de ensino do site do Hospital Escola, conforme descrito no documento?",https://www.gov.br/ebserh/pt-br/hospitais-universitarios/regiao-sul/he-ufpel/ensino-e-pesquisa,319,[319],1,[1],False,,3,[3],1,3.0,3.0,319.0,True,2,3,0.0048807595445396,True,True,True,10,10,0,10,10,2098,6791,34.37411284446716,13.988438606262209,1.0,1.0,1.0,A_top10_natural
mistral-small3.1:latest,e5small,regex,49,Quais são os horários de funcionamento do restaurante Bandejão e quais os procedimentos para o agendamento das refeições de almoço aos domingos e feriados e jantar diariamente?,"O almoço é servido no restaurante Bandejão das 11h30 às 14h, de segunda a sábado. Aos domingos e feriados, o almoço é servido na copa do HE e requer adesão prévia no sábado ou na véspera do feriado. Para o jantar, a adesão deve ser feita diariamente até às 13h30 do mesmo dia ou pode ser realizada a adesão programada por semana, entrando em contato pelo telefone 3284. 4961 (ligação externa) ou ramal 4961 (ligação interna) - Copa Central.",325,[325 326],1,[1 2],False,,2,[2 4],2,,,,False,0,6,0.1726337986532598,False,True,False,0,0,0,0,10,5577,5577,48.50769948959351,14.004483699798584,0.5115734338760376,0.3772870898246765,0.4342864751815796,A_top10_natural
